user_id,item_list
76,31 66 40 77 1124 55 304 2401 1532 76
77,771 7 216 155 722 1903 1 600 778 682
78,546 751 36 88 155 395 281 42 35 57
79,138 208 85 344 146 21 77 66 1070 746
81,664 705 22 2599 77 7600 135 250 148 175
82,55 76 49 181 33 65 23 542 71 20
83,1083 117 5 1214 1288 2237 486 805 572 510
84,411 583 41 31 76 39 1537 141 905 304
85,116 60 41 31 39 17 42 405 48 1539
86,154 28 786 17 27 398 47 11 298 1326
88,346 99 1222 1089 133 56 2725 77 262 271
89,138 154 433 186 324 35 59 344 648 536
90,21 144 104 64 98 56 109 192 184 373
91,90 1406 82 884 258 104 915 187 168 1438
92,147 471 140 2988 610 1225 4458 829 2299 9622
93,95 220 768 1024 174 496 28 532 37 17
94,28 42 11 51 6 498 1020 136 365 74
95,44 482 112 4 2456 339 16 1842 2178 4627
96,72 766 1264 617 483 601 1346 14746 19583 5357
97,654 923 1673 2364 1777 423 687 7604 910 2114
98,21 7839 8688 11765 10 29 13600 13494 1704 17162
99,138 96 64 57 511 204 356 877 750 117
100,313 99 764 1050 636 63 851 50 11 43
101,2314 82 837 1177 754 1207 282 137 526 707
102,67 7055 2904 2284 2283 5724 1795 2958 2843 3208
103,694 1481 751 901 155 97 98 13 149 43
104,119 299 252 23 71 112 75 639 9 46
105,21 8752 885 19078 6820 18668 6804 9257 6330 16862
107,39 55 51 313 764 73 467 65 376 16
108,32 94 182 108 298 34 689 585 208 1
109,131 745 1975 1 1147 1868 205 395 564 49
110,58 428 82 76 1155 625 19 2416 983 755
111,59 95 35 536 371 584 648 802 414 220
112,365 498 2603 105 3692 264 1629 871 1365 403
113,9 168 104 372 56 184 1391 240 149 224
114,5 17 50 293 186 37 575 582 239 433
115,1511 44 1220 121 263 4 2700 16 2436 286
116,15 101 22253 19667 3594 16677 4778 11724 16983 5357
117,88 217 798 339 1927 1010 4894 806 19152 13091
118,7 298 85 21 791 4031 10 29 603 295
119,179 596 102 1433 7 813 300 3154 416 1336
121,2729 1971 2886 151 3659 4976 6784 2575 3134 3586
122,28 40 111 17 1611 51 182 27 3134 253
123,8 33 65 73 330 266 663 424 103 16
124,346 94 859 2590 45 138 895 34 3520 8112
126,131 766 617 625 428 79 177 6026 8755 172
127,618 42 40 828 624 47 41 50 55 11
128,42 11 50 28 36 814 2493 213 9266 277
129,40 31 533 585 147 58 199 1542 2013 98
130,148 736 593 116 378 766 831 175 471 644
131,55 198 6967 939 159 117 50 1092 1930 510
132,133 843 335 474 1754 1821 1101 554 563 143
134,186 4 122 95 56 174 80 77 65 201
135,15 22 763 446 891 103 132 566 48 115
136,8740 9766 143 35 390 1687 505 1143 8683 11033
137,313 143 157 1542 1825 627 275 376 692 93
138,117 120 11 28 1670 500 413 50 4922 3898
139,31 56 58 144 170 76 258 769 22 203
140,25 95 44 16 4 215 28 37 50 597
141,5 624 253 385 1440 43 126 39 742 52
142,94 154 264 58 40 39 41 202 62 95
143,1573 28 480 33 2724 1749 48 65 451 1536
144,35 133 168 9 318 254 144 269 224 2981
145,16 56 144 8 42 240 47 122 28 1
146,85 496 93 51 120 532 520 1450 230 783
147,95 44 71 80 1 2 91 157 174 16
148,265 20 279 1817 1750 4344 116 1442 7058 4605
149,45 50 37 47 17 220 122 244 380 173
151,1207 936 1067 281 1405 621 716 89 997 2610
152,85 45 80 389 886 159 320 157 66 326
153,17 27 37 145 42 136 338 15469 16430 19583
154,55 58 546 80 1083 135 634 1214 1288 238
156,42 451 37 760 174 136 97 569 157 6
157,313 99 7027 6197 6725 5192 467 17896 17895 17907
158,19 35 65 33 1 95 250 157 216 220
160,2955 134 181 156 327 762 141 152 73 1511
163,44 1098 343 89 4 71 3259 16 2170 352
164,2599 44 268 61 74 181 4 243 155 4483
165,3537 3476 385 392 3870 2841 555 3789 5485 159
167,33 48 103 319 807 4 1 558 143 83
168,2 4 1 7 3 6 8 9 15 20
171,11 145 13 136 433 399 98 1 583 357
172,40 76 212 102 280 5 133 425 416 29
173,320 2013 203 262 188 585 38 21 1 2106
174,154 298 287 21 4031 15 11515 603 1405 2513
175,390 61 82 8 990 827 638 74 189 163
177,27 8 145 220 80 136 567 266 157 16
178,128 23 112 56 248 71 1 1232 44 68
181,1321 512 1899 2151 1932 1304 168 2255 144 3602
182,27 28 11 42 145 363 5 37 277 730
183,16596 9741 229 4252 177 2751 180 1389 480 3464
184,47 27 50 1 220 2131 37 462 42 1209
185,901 22 2326 316 1737 292 48 3872 769 329
187,17 399 28 45 165 201 244 5 314 253
188,85 3537 94 2791 3407 808 120 2702 1050 34
189,94 4057 159 1198 2582 442 5332 540 147 211
191,2963 262 738 2577 39 1172 31 40 4953 2150
192,154 1057 105 446 1352 3372 73 5 251 298
193,2053 33 2023 22 123 706 1648 196 423 1763
194,21 1159 131 812 109 75 21332 157 962 4066
196,712 3750 509 1846 44 401 1966 155 186 165
197,242 152 430 615 467 471 938 270 873 484
198,36 511 375 857 750 161 506 832 1073 403
199,897 34 392 94 734 643 738 1704 99 33
200,9325 4247 1681 2989 3376 4322 5610 20075 6430 20433
201,174 251 272 1 424 2644 48 1469 73 326
202,96 101 39 40 59 2424 1124 2423 1532 414
203,4066 225 4662 190 9250 510 21332 1321 875 1822
205,2201 4 22 5 33 65 97 174 103 8437
206,981 851 1568 117 500 229 510 120 459 159
207,94 6 590 72 1897 1931 135 34 238 278
208,837 41 39 22 17 978 58 45 662 73
210,433 399 261 316 474 292 582 350 171 476
211,323 214 1296 603 154 230 211 278 177 216
212,712 1790 298 11 51 365 93 6 284 1391
215,15 1938 88 1519 1210 463 101 2355 133 89
216,62 510 985 160 957 105 33 500 178 22
217,258 144 168 35 184 803 56 240 1082 558
218,43 57 109 348 88 262 123 16 901 598
219,107 88 43 210 81 682 229 109 98 443
220,137 7 4252 68 295 422 54 380 13878 12798
221,5 883 294 23 71 2231 62 352 1476 143
223,903 732 441 347 261 856 1848 371 531 4727
225,385 250 781 1521 541 1053 67 748 395 404
226,19 1555 627 51 48 54 98 112 424 2510
227,116 20 22 175 142 309 103 580 378 219
228,189 61 74 15164 21939 20399 16677 4778 11236 3594
229,36 170 1230 243 566 2933 1390 132 1321 634
230,108 759 1203 831 167 1022 1352 1460 177 2152
231,85 42 28 50 202 15 9 101 136 37
232,76 1578 33 19 203 1825 55 102 2510 40
233,96 182 476 117 2208 510 1 44 208 1267
234,136 145 42 774 27 36 11 37 1549 3183
235,55 664 98 51 5 43 198 52 243 64
236,116 7 175 2162 437 593 1755 736 2446 12877
237,8 786 1112 1283 1028 739 998 1441 266 1219
238,80 157 174 2 33 16677 11236 3594 4778 16983
239,390 89 1488 13 5 4941 3620 3162 438 2007
240,119 433 399 2689 420 2913 631 1165 191 3460
241,425 4567 23 482 1027 1672 218 423 741 687
242,4900 105 10897 17628 13333 5216 7739 17641 5821 14537
243,8 1191 1422 25 1481 265 266 3198 2453 3620
245,1 2657 1093 172 93 6249 1410 1832 1136 2485
246,1512 5039 98 266 129 210 251 766 704 924
247,56 168 382 310 184 325 372 843 288 1821
248,6 2 30 586 296 407 1245 687 2539 6613
249,39 55 486 1545 6043 3 1922 4746 483 5220
251,33 60 929 116 1020 65 14 148 35 4
253,44 80 157 2103 701 1636 390 4840 73 16
254,329 612 1005 33 994 1620 261 1069 139 415
255,2386 828 92 1051 250 1382 4267 73 13 601
256,95 8 220 60 537 66 510 191 52 35
257,681 170 955 80 702 174 301 157 1874 2649
258,585 1367 1722 159 389 4539 15 521 1307 479
259,5 45 328 181 191 8 621 410 298 29
260,80 216 52 1 8 157 33 532 74 228
261,2 4 1 7 3 6 8 9 15 20
262,50 5 56 104 6 184 136 199 294 43
263,950 133 825 139 8 258 135 225 933 1633
264,767 36 1714 7 101 3253 5180 289 439 37
265,1 739 173 425 5414 482 132 571 4567 1496
266,162 1114 1811 1431 2721 1340 1863 2456 4501 4127
267,158 291 63 774 257 137 101 283 730 15
268,325 4100 733 6551 7900 3372 630 2962 80 9843
269,122 28 17 532 168 104 244 216 35 780
270,39 58 401 596 255 813 486 78 88 3
271,59 160 15 451 827 584 685 1350 80 648
273,600 769 443 722 2841 1768 2202 1210 1 555
274,609 1100 1196 102 156 2186 1503 3959 397 562
275,496 476 2208 8332 762 2057 734 2505 633 2689
276,40 39 41 58 161 55 1326 231 457 506
277,561 376 430 10 573 117 985 1724 500 109
278,138 51 324 120 712 344 510 10 94 1227
279,112 26 107 548 6550 2641 895 5906 988 759
280,149 104 558 683 412 17286 12162 35 8834 807
281,618 40 1825 1108 41 47 27 17 1214 11
282,116 66 8 80 67 278 31 157 781 265
283,104 31 40 135 238 35 220 292 792 347
285,44 40 39 41 789 571 388 203 572 2599
286,15 680 440 321 566 472 271 1462 11 491
287,76 40 303 1232 41 31 843 39 350 592
288,1095 52 690 44 8 281 109 716 455 229
289,15 390 884 82 101 915 1812 1438 69 305
290,34 449 262 4057 51 3597 1369 36 1092 147
292,509 171 1006 314 146 316 17 48 1883 318
293,19 265 103 174 80 279 4 8 1 74
294,15 291 36 790 53 1523 656 1223 354 1234
295,521 1630 149 1221 168 372 720 144 2449 5848
297,44 4 1008 1103 1871 17 47 1197 933 27
299,191 45 80 537 465 389 1067 792 415 768
300,296 1004 267 360 407 3092 6 7064 923 26
301,58 39 31 298 36 22 1166 237 43 345
302,401 596 174 33 148 77 116 70 157 103
303,16 44 25 229 489 510 704 597 2166 12621
304,10689 16226 10193 18805 3821 17428 12431 19567 20058 12492
305,29 751 117 510 159 1490 64 869 366 68
306,179 596 3325 249 734 601 252 1431 29 813
307,207 842 22 77 20 146 60 5242 265 3453
308,716 4441 19213 1508 8224 4205 2052 15279 7849 2461
309,43 29 101 165 133 98 15 198 13 357
310,16 262 51 401 2060 394 596 44 25 553
311,716 5772 352 1448 3862 5977 3454 11003 6279 9745
312,4094 6064 470 8328 1304 512 1321 1932 268 112
314,35 9 382 173 224 482 149 373 240 570
315,601 1431 401 51 96 9770 29 4141 635 81
316,2 4 1 7 3 6 8 9 15 20
317,121 1040 2139 286 3916 240 1135 15826 3497 979
318,168 35 2967 4223 1267 56 59 184 183 3043
319,279 22 4 115 48 65 2736 5831 2130 103
320,44 10 4 315 3176 1199 16 1227 1354 1021
321,256 2641 131 107 1393 29 379 259 68 51
322,682 769 600 722 771 80 578 778 2692 1872
323,45 792 1024 102 7444 537 65 1146 88 880
324,224 558 319 1417 807 288 240 206 1772 3849
327,102 205 725 267 858 1501 1725 2894 1395 4100
328,105 490 1307 2255 10737 4194 4516 2261 3106 4736
329,19 3000 12 23 111 45 172 566 428 3644
330,171 254 314 1670 269 966 165 563 606 1132
331,109 1660 1301 3230 4635 16163 11971 11173 935 4100
332,60 148 175 1092 168 4 48 65 104 499
334,12 458 76 615 56 35 55 564 1111 96
337,56 874 240 104 168 135 26 149 2686 184
338,42 50 28 11 9 136 35 13 168 104
339,397 35 42 983 82 1100 1107 22 174 47
340,327 1506 2056 4775 816 4371 124 3976 5841 6948
341,380 949 422 744 56 359 1180 3614 20276 20452
342,9 4 56 26 131 600 107 1683 157 2264
343,76 182 208 121 498 1451 23 88 112 324
344,627 94 262 681 2129 99 1315 4 4353 4787
345,12 16 266 405 4 1303 152 150 458 1602
346,16 17 80 47 44 1 28 279 157 134
347,170 411 28 45 11 17 389 905 291 145
349,22 146 165 318 1209 254 1258 269 1470 938
350,35 168 104 310 17 1286 11 28 56 410
351,438 2007 21 1363 3095 63 109 1467 155 5502
352,29 733 4855 1090 2121 325 2120 1776 2495 267
353,10 848 2 2468 3233 22101 20154 4778 16677 3594
354,2 4 1 7 3 6 8 9 15 20
355,41 31 55 183 618 283 592 490 137 54
356,134 33 1 48 410 8 28 37 73 50
357,778 771 174 722 122 111 2692 91 321 452
358,7 54 283 380 359 295 276 490 724 402
361,41 40 449 10307 133 618 342 1825 98 76
363,117 308 5317 500 321 1493 51 2034 1308 569
364,1464 1321 1197 2807 3661 3302 447 4749 567 709
365,15 3439 334 101 196 660 183 1582 1352 8
366,950 647 1684 933 1633 6 38 106 8 24
367,15 101 325 161 254 133 3980 171 12967 4352
368,509 59 399 1054 12 160 433 405 414 1111
369,60 2501 2367 148 156 4292 117 3945 102 2748
370,345 313 242 1691 403 376 4 14 2 9642
371,298 929 2148 1046 107 32 695 284 29 15
373,234 1833 3043 702 4223 1970 4211 3220 301 6110
374,1244 90 44 16 229 112 4 2428 1563 18
375,424 33 95 103 383 66 1 200 77 8
376,259 536 1001 584 1233 956 2512 4137 2718 5269
377,969 1596 71 293 1483 23 11 47 40 39
379,15 101 851 237 21 196 354 4 3789 1011
380,6 28 17 42 51 446 891 763 277 566
381,5 886 351 82 7 390 571 121 54 739
382,326 751 45 465 389 281 264 2444 297 220
383,45 95 326 15 906 465 249 1024 252 768
384,465 95 220 17 19 28 47 80 159 191
385,3037 4085 116 329 22 6868 170 148 664 31
386,751 160 23 144 104 56 184 71 196 112
387,282 155 1123 2513 684 547 2615 1713 1688 1652
388,25 154 52 94 88 51 99 459 629 1720
389,33 238 67 65 44 4 80 73 157 541
391,399 433 420 186 36 88 44 4 692 238
392,156 783 1757 1293 3882 1312 120 4934 3701 532
393,496 896 1195 2288 1234 1936 92 35 680 865
394,17 320 344 449 907 1715 66 1049 261 7
395,177 3602 67 3173 250 4507 398 395 235 812
398,1316 1674 1767 12 97 150 615 1111 405 53
399,1505 6 718 891 566 446 7 112 921 100
400,17 50 35 42 47 149 168 145 277 412
401,414 160 693 999 1947 259 956 584 3068 14
402,2 4 1 7 3 6 8 9 15 20
403,371 2540 911 2501 1871 2367 4292 2 357 6
404,17 174 1 42 36 1282 157 22 88 201
405,29 64 1382 168 144 356 1816 38 214 576
406,540 958 102 585 907 147 156 708 3012 912
407,496 367 583 44 1928 4 9369 6 257 1267
409,41 99 58 31 147 1342 1960 98 96 1840
410,187 128 254 133 171 1089 474 1101 1006 318
411,886 56 9 666 927 5 663 23 22 2020
412,179 255 7839 2829 1940 270 5378 13600 96 808
413,22 1 88 2087 156 3357 205 1313 160 259
414,49 181 59 445 542 439 243 4540 410 2046
415,97 150 35 458 1602 56 3936 873 3362 2203
416,1220 168 144 343 865 988 68 89 782 184
417,94 34 88 49 15 243 207 826 156 29
418,10 101 36 848 112 2514 4123 2 804 727
419,2590 1387 2370 613 517 68 4465 2163 1294 715
420,41 43 60 318 324 139 4321 705 4350 4870
421,3440 872 981 759 3280 2187 601 512 1031 270
422,208 85 344 596 813 298 188 1 255 109
423,119 299 252 63 118 3543 3398 3392 9884 2679
424,52 44 790 656 301 598 716 1 25 228
425,102 327 7263 990 143 795 259 988 49 1555
426,27 28 11 50 136 37 363 2461 12 679
427,49 298 93 243 471 102 90 51 27 271
428,25 181 410 16 243 44 11292 52 4 882
429,85 1619 228 3737 99 3487 3513 34 3726 2233
430,213 258 56 3126 98 16 2510 22 35 237
431,154 203 43 188 323 186 160 582 514 1296
432,67 532 154 1044 1593 2741 12843 249 101 1460
433,182 44 8 229 324 96 25 1632 874 138
435,90 1244 108 1128 285 1028 1969 1113 2620 2693
436,96 220 51 44 111 159 57 1506 2569 2240
437,33 48 185 272 434 73 659 29 395 4037
438,9 11 144 353 168 329 5 415 149 50
439,41 31 533 9 1578 58 399 1825 582 143
440,11 28 629 1611 17 50 821 27 42 145
441,213 536 648 564 956 80 414 855 1494 511
442,96 182 344 4473 929 175 16 927 1246 4474
443,179 177 596 841 897 411 22 33 257 67
444,9 702 572 913 939 146 604 135 1897 1931
445,28 27 5 42 47 11 9280 3461 181 1805
446,26 8036 284 453 454 223 332 3881 5750 7741
447,692 351 49 95 243 22 82 490 1256 5134
448,9 780 1054 47 80 27 28 23 50 56
449,2 4 1 7 3 6 8 9 15 20
450,52 159 117 8 44 613 25 510 143 59
453,207 52 202 366 1899 695 11 4 1008 65
454,40 39 148 1041 77 175 66 585 708 309
455,27 50 188 42 37 214 262 446 145 135
456,67 278 546 743 541 590 2510 135 339 1753
457,828 1716 23 1179 706 243 89 1409 1880 805
458,41 34 349 596 1116 109 2518 264 813 36
459,342 116 1108 160 148 259 175 1214 144 1083
460,40 1123 58 55 32 712 7 164 45 298
461,56 201 28 184 161 824 712 11 318 22
462,766 1653 321 347 3613 357 4 128 379 2703
463,1125 1124 1535 50 243 47 71 3058 17 48
464,75 172 14231 20558 15012 4778 3594 16677 16983 22011
465,4524 27 4796 42 47 11 50 72 161 5288
466,8885 8437 170 178 9405 265 8402 13110 4488 10644
467,90 345 1008 4 469 112 933 225 4036 6
468,58 1186 1279 1828 413 1990 328 2295 207 2558
469,96 29 138 64 743 546 1793 2667 43 356
470,97 1227 152 133 1095 405 388 3362 873 1719
471,48 95 65 3325 73 3565 20 1 115 8
472,582 160 5 584 293 126 7 259 68 340
473,3 7 117 137 54 530 120 84 38 472
474,238 95 278 26 702 634 801 8 250 228
475,2 4 1 7 3 6 8 9 15 20
476,160 956 259 648 938 536 532 470 414 1225
477,50 11 498 47 155 203 37 112 17 2649
478,154 433 93 15 188 582 38 645 55 293
479,177 67 250 118 2811 234 668 395 235 396
480,23 1610 1334 196 64 91 131 86 2619 3176
481,750 832 1185 857 986 1281 970 1525 1231 1075
482,35 95 168 56 104 879 423 183 184 143
483,97 9 1111 150 1775 5765 405 56 3362 458
484,23 35 347 964 350 1126 71 1792 4973 630
485,186 582 388 399 1456 261 554 1334 316 5209
486,367 2830 2897 1311 1653 2026 3453 327 4290 4985
487,250 16 1043 135 1174 748 404 172 177 1521
488,43 97 1095 335 1448 13 198 1372 716 29
489,617 721 946 1463 1346 1692 7573 11365 7150 586
490,66 272 60 116 103 148 141 251 175 529
491,790 1441 656 142 2448 22 193 103 219 247
493,59 327 259 1097 536 584 956 414 435 409
494,31 40 55 813 76 72 846 33 103 1926
495,1222 196 10 3644 51 1695 9573 15 3 3233
496,199 453 546 26 743 135 235 1152 20 67
498,391 35 1775 1311 410 1939 4290 1330 5140 2897
499,27 11 15 212 42 5 174 101 56 48
500,36 101 29 2777 1234 4714 643 840 2499 1223
501,19 76 45 191 65 3058 1401 20 1598 326
503,33 71 5 48 489 65 4 233 988 73
504,45 775 1513 511 35 1231 220 745 239 1185
505,15 154 36 23 7 41 243 202 161 31
506,2 4 1 7 3 6 8 9 15 20
508,96 208 2575 147 80 159 117 585 8598 76
509,39 76 45 117 385 210 28 120 388 17
510,60 116 175 304 67 132 238 378 64 446
511,40 39 299 15 1342 45 279 4363 3 96
512,9 19 22 917 168 144 228 631 155 115
514,73 952 2751 200 172 4223 75 3982 776 22
515,710 1770 1 24 132 2605 1735 833 14361 647
516,59 536 584 259 956 1001 1350 4 5269 1657
518,16 278 177 26 135 541 266 404 25 1
519,15 583 411 1990 1602 1682 97 21 101 1186
520,1442 817 1884 2671 930 1633 669 1208 5052 12224
521,517 482 169 15954 11095 4575 5335 1385 1813 8178
522,25 52 8 182 324 96 35 138 344 32
523,1662 1143 556 1669 1642 471 1866 89 282 226
524,236 82 848 865 805 479 1040 703 2 983
525,16 203 3145 555 214 88 3502 188 463 101
526,303 3648 2712 1519 36 2497 1234 5313 21 2268
527,2 4 1 7 3 6 8 9 15 20
528,1422 133 103 77 17979 272 17966 60 424 72
529,571 871 112 1496 1365 1629 95 860 535 220
530,587 28 27 42 50 662 37 19 1715 136
532,509 146 1846 5 186 1054 205 126 321 3805
533,66 304 175 25 712 52 134 44 1362 279
535,212 17 42 927 155 424 47 50 83 62
536,39 249 55 1100 152 303 873 13 631 48
537,264 871 1629 571 1672 192 494 688 1365 166
538,170 1032 408 1069 613 347 2291 1239 261 2526
539,13 301 177 716 598 199 395 546 1430 281
540,4688 517 1062 625 678 755 1213 6777 21 770
542,154 45 58 40 1513 96 155 238 228 41
544,19 82 805 1290 33 174 1479 936 73 48
545,75 226 228 52 95 297 80 172 22 33
546,349 55 1049 58 15 101 76 96 1030 3
547,93 214 44 38 1031 36 160 901 358 188
549,60 304 175 378 44 238 2446 736 309 135
550,52 44 15 1393 96 88 4 157 80 345
551,17 28 50 181 243 11 857 239 2259 136
552,94 590 339 99 148 60 177 304 4472 378
553,41 39 182 96 60 77 32 344 134 314
554,159 533 120 1050 957 510 652 88 23 1564
555,249 15 639 1273 129 1 8 2499 1146 89
556,913 159 120 903 732 43 500 205 1805 800
557,3 1377 1186 152 185 150 3399 1602 802 2097
558,3150 8896 9904 5859 2578 7598 811 5043 565 5396
559,9954 1021 4913 5949 2814 13519 2122 7632 9853 5573
560,102 156 64 8775 18650 16870 13 416 98 15145
563,77 22 60 20 148 65 631 702 260 149
565,112 1391 939 4592 5284 54 559 422 218 916
566,2098 268 8445 16888 728 165 835 5776 1636 1581
567,1604 2637 1425 1870 3452 697 1796 3075 3592 2683
568,14 28 37 47 1019 17 4 2562 6 2206
569,15 229 101 132 160 451 27 271 44 367
570,138 324 344 66 60 116 148 175 1153 19397
571,33 749 93 260 578 830 80 451 1444 781
572,1055 564 638 827 119 451 480 1589 1049 263
573,8 5 278 38 93 52 708 59 584 211
574,4441 234 1008 3090 2832 5044 1633 6102 22 6064
575,85 199 2036 1198 1670 298 1222 66 1152 237
576,116 60 77 134 105 279 12 175 44 327
577,50 37 47 3228 17 192 447 1105 1526 285
578,735 1705 3068 4987 883 4190 4033 6336 2289 1764
579,571 270 739 883 90 447 297 1917 808 512
580,77 66 1046 148 265 175 134 4 33 16
581,249 37 50 1535 1532 17 252 298 251 1290
582,1555 6777 1764 2660 2039 9770 2055 7818 3690 979
583,203 214 358 1978 72 1855 1450 232 1651 2550
585,17 239 986 511 1231 28 47 1185 1281 2444
586,34 147 154 1840 5755 585 367 842 2906 1653
587,129 573 618 39 31 99 1424 50 5585 6825
588,239 25 159 511 52 98 198 57 43 510
590,236 547 245 1290 1029 728 805 3623 1582 1263
591,27 42 11 28 405 645 116 45 50 150
594,376 7 292 15 4082 4076 680 354 161 291
595,40 55 291 411 174 94 905 4 80 157
596,249 212 299 742 146 205 325 1194 300 64
597,299 8 1499 2488 19 52 157 80 13 3022
598,136 532 298 1050 1939 2503 981 415 360 1031
599,13 23 71 294 98 9 97 348 43 198
601,39 40 9 58 55 27 17 238 56 66
602,33 103 56 370 194 48 193 4 406 73
603,8 52 2846 36 2850 3672 625 229 428 2093
604,57 64 399 135 582 9 177 348 634 199
605,694 1481 7 743 145 136 1058 2453 1237 277
606,1573 1723 2218 3709 3355 3300 1283 2258 2724 425
607,19870 5357 3594 16677 4778 11724 22221 16983 4269 11236
608,2 4 1 7 3 6 8 9 15 20
609,590 345 72 339 108 5440 2684 1530 16827 721
610,390 95 168 653 884 111 45 915 3672 97
611,63 22 48 663 141 103 330 390 20 82
612,13 25 19 17 27 43 348 198 401 33
613,2558 526 547 1406 5362 1517 3681 6111 80 19
614,325 14522 21 14521 1 78 30 195 843 216
615,95 365 105 23 1616 1 28 37 93 229
616,7 73 33 65 1008 766 229 48 345 950
617,34 51 579 467 656 573 345 919 770 75
620,716 9943 35 1222 1343 12216 897 1539 3145 643
621,117 51 509 896 751 15 513 95 1195 1368
622,22 265 73 521 1522 20 48 134 690 1630
623,226 50 11 1131 47 37 1737 273 17 145
624,27 28 11 42 1391 145 1393 559 287 363
625,8 105 64 298 512 43 183 356 702 25
626,11 19 17 47 145 27 33 174 48 1391
627,8 25 179 33 52 181 410 596 913 131
629,99 81 88 34 1428 823 14 3535 9196 217
630,27 28 344 22 5 7 1816 1073 1185 2517
631,1122 226 21 1476 460 461 2256 901 2578 351
632,8 1 238 278 271 16 214 93 203 603
633,60 175 148 279 52 134 135 1 579 8
634,1108 55 1214 31 76 41 1 1083 39 568
635,1124 19 1715 1535 80 1947 6 511 375 750
637,526 52 706 58 63 1207 390 1695 105 15
638,28 95 1593 360 2531 831 105 1031 1699 88
639,22 42 136 330 193 174 47 145 141 50
640,8 52 371 25 1217 3038 834 163 229 2560
641,39 11 40 50 55 27 42 76 37 1
642,936 624 884 1051 978 582 186 399 556 805
643,216 121 1292 125 1557 1 85 10 371 1504
644,8 17 42 96 88 981 71 16 5 1244
645,159 117 510 370 2132 817 632 500 2685 1504
646,298 930 188 29 632 1102 698 70 132 345
647,1990 1186 324 1429 1279 1172 34 2558 734 94
648,85 51 1 14734 49 1122 226 243 2486 13003
649,498 28 37 196 47 17 50 1020 1120 14594
651,7866 9774 10380 670 5948 12936 9770 979 10379 494
652,133 22 103 165 194 10477 163 325 33 733
653,17 9 50 240 224 37 174 2 33 258
654,2561 5838 927 5647 128 865 357 1627 479 20
656,31 39 12 97 55 36 58 405 514 615
