user_id,item_list
1348,2 3 1 4 6 9 11 41 14 30
1360,4 2 1 15 3 8 6 26 81 14
1363,2 4 1 3 14 8 9 27 20 37
1364,2 4 1 6 3 8 14 15 26 20
1379,3 2 4 1 15 6 10 41 9 26
1391,39 3 2 55 4 1 6 9 8 15
1418,4 1 6 8 9 20 31 41 19 14
1434,2 1 4 6 3 19 14 8 20 9
1447,4 1 20 22 14 3 8 19 48 33
1454,2 3 4 1 9 6 8 41 19 31
1464,2 1 3 19 14 60 22 33 9 74
1468,2 6 3 8 9 20 14 19 15 25
1486,2 1 4 6 11 14 9 8 30 15
1494,31 3 58 2 4 9 76 6 11 8
1496,4 2 1 6 8 45 14 9 20 19
1497,1 3 20 14 15 22 66 25 41 44
1505,1 6 3 8 20 22 19 33 9 24
1514,6 3 14 15 72 26 19 25 179 24
1516,4 2 9 15 14 20 19 25 16 11
1517,2 4 6 1 3 20 8 9 14 19
1518,35 1 4 3 6 14 11 41 39 5
1521,3 2 41 31 40 112 39 58 1 6
1526,6 2 1 4 3 8 19 36 9 20
1536,2 31 3 4 1 55 6 9 76 8
1537,4 6 1 8 3 14 15 20 51 9
1546,1 2 4 3 8 14 9 20 15 19
1568,39 4 1 6 9 8 22 33 14 15
1584,31 15 2 4 6 76 8 14 9 20
1585,2 3 4 17 41 6 31 39 28 35
1599,4 6 3 8 14 9 11 20 26 38
1603,4 2 1 6 3 16 19 20 9 26
1608,2 4 6 40 20 19 8 55 58 14
1610,4 2 6 14 9 19 20 44 15 16
1614,3 14 8 9 17 19 20 55 22 33
1621,4 3 6 1 8 14 15 9 30 10
1652,2 1 4 14 41 31 8 9 40 20
1671,2 4 3 8 14 9 11 36 20 41
1694,1 2 4 6 9 42 35 37 19 5
1702,3 2 4 1 6 8 9 112 31 15
1709,2 4 3 1 9 6 5 31 19 39
1718,4 44 2 1 3 6 25 19 15 20
1724,3 2 1 4 15 9 8 20 14 33
1735,2 4 3 8 20 19 9 11 15 22
1740,3 2 11 1 4 31 39 6 41 40
1741,2 1 4 6 3 15 14 8 26 51
1748,2 1 4 8 11 19 20 22 41 31
1755,4 1 3 9 5 6 35 8 31 39
1786,3 2 4 1 6 9 15 41 31 40
1794,2 1 4 6 3 11 8 14 19 9
1816,2 3 4 1 6 8 11 9 51 29
1837,2 4 39 58 6 17 8 22 76 19
1840,4 2 55 1 6 76 9 20 16 25
1865,1 2 4 3 6 8 11 19 36 20
1868,2 3 1 4 6 144 11 168 5 8
1870,1 4 2 8 3 14 15 44 24 20
1879,4 1 2 6 8 15 9 20 10 32
1894,2 4 6 1 8 15 9 20 19 24
1908,2 1 3 4 6 41 35 31 39 40
1918,1 6 19 3 22 33 14 9 44 26
1922,55 2 4 1 6 20 9 15 33 22
1925,9 4 2 1 3 6 8 41 104 39
1930,1 4 3 31 40 9 14 15 19 8
1939,1 8 9 33 15 26 44 84 77 74
1946,4 1 2 6 3 8 14 9 22 26
1949,41 2 3 4 55 1 6 9 8 22
1950,2 1 3 6 9 14 20 31 15 28
1969,2 4 1 3 6 35 8 56 45 20
1988,6 1 2 8 20 14 22 19 24 33
1993,2 4 1 6 3 14 8 15 9 26
2001,6 2 3 8 36 20 11 19 38 51
2005,2 1 3 4 6 9 15 10 41 8
2031,2 4 1 6 11 3 17 19 8 9
2038,2 4 1 6 3 8 15 14 51 9
2054,2 3 4 41 1 58 9 6 55 20
2106,2 4 1 6 14 9 19 15 20 28
2117,2 1 8 3 88 20 14 26 9 34
2138,1 2 4 6 3 19 14 9 11 20
2142,4 1 3 6 9 14 19 34 15 22
2144,4 2 3 40 39 1 6 8 55 15
2155,4 2 6 3 8 20 14 19 15 38
2157,4 1 3 6 8 9 14 45 22 33
2164,3 1 40 4 58 5 76 8 19 14
2178,2 8 6 4 1 15 3 14 112 34
2182,3 39 4 15 9 6 8 133 20 14
2221,2 1 3 35 42 8 14 19 20 22
2222,4 1 2 20 19 9 22 14 116 44
2226,58 55 2 76 4 1 9 6 20 33
2229,2 3 41 40 31 4 58 39 1 55
2234,1 3 6 8 20 14 58 55 19 22
2239,2 8 3 60 25 22 26 33 116 15
2255,2 4 6 1 3 8 20 9 31 41
2270,40 3 2 4 76 1 6 15 9 20
2272,2 3 4 1 112 6 8 15 41 9
2274,15 3 1 4 2 36 6 8 101 9
2276,55 3 2 4 9 1 6 20 8 5
2286,1 6 8 20 14 9 19 44 25 22
2300,4 1 3 6 17 8 22 31 19 41
2313,3 2 1 4 41 31 39 58 8 55
2320,2 1 3 20 8 19 22 14 45 26
2322,2 40 39 1 28 4 58 47 9 42
2323,4 1 2 3 14 8 20 25 9 179
2339,4 1 14 8 20 9 19 41 24 31
2358,4 2 1 22 20 6 3 48 19 14
2363,2 4 1 3 6 9 20 31 41 14
2368,4 3 1 34 8 94 15 9 20 19
2419,1 2 6 3 8 9 20 14 22 19
2428,1 3 6 8 99 15 20 88 9 51
2434,3 2 4 1 6 8 15 41 31 40
2443,2 1 6 20 9 8 11 14 31 41
2455,2 1 4 3 6 11 9 8 17 14
2461,4 6 9 20 8 22 33 14 48 31
2468,3 1 4 6 9 11 10 5 8 14
2469,3 1 40 39 58 6 20 9 8 22
2475,4 6 1 2 3 14 20 24 44 25
2480,1 4 3 28 19 8 20 26 37 22
2494,2 4 1 6 3 8 19 20 9 15
2499,2 3 8 20 14 19 33 48 56 31
2513,4 1 6 20 8 22 19 14 41 31
2525,4 14 19 22 33 9 48 44 15 84
2531,4 2 1 3 9 8 20 14 19 66
2532,2 6 8 31 41 20 9 22 14 33
2539,4 2 8 14 15 9 20 19 11 22
2540,2 3 6 8 9 19 14 33 31 41
2554,2 1 3 4 6 15 14 41 8 112
2564,4 2 1 6 8 15 26 14 20 9
2568,2 15 1 4 3 6 11 8 9 19
2582,2 1 4 6 3 8 14 15 20 19
2586,2 3 4 112 1 6 8 15 41 30
2590,4 2 1 6 8 31 40 14 39 19
2594,1 4 2 14 8 3 15 108 84 20
2601,1 3 20 22 19 9 48 15 26 25
2607,2 1 3 6 8 14 20 19 31 26
2609,2 1 4 6 3 15 8 14 30 11
2624,4 3 20 22 55 15 11 76 35 45
2628,4 2 6 1 8 3 15 14 19 20
2642,4 3 8 14 11 9 19 20 26 25
2659,2 1 4 6 3 15 9 8 14 29
2663,4 1 2 6 3 14 22 44 19 15
2673,2 3 8 14 19 20 9 24 22 36
2674,1 20 8 22 19 48 9 15 25 26
2682,15 2 1 4 3 29 6 51 14 36
2683,2 4 1 3 15 6 8 36 14 87
2685,3 2 4 1 6 15 8 19 31 112
2689,4 2 1 6 3 20 14 9 15 19
2700,4 2 3 8 1 6 15 14 20 9
2717,1 31 41 9 39 6 20 58 19 33
2735,4 8 19 41 22 9 40 39 14 48
2746,31 4 3 55 58 1 35 6 76 20
2759,4 2 1 3 20 14 19 9 41 22
2760,3 2 41 4 31 1 15 6 8 76
2784,2 4 1 3 9 8 15 20 22 31
2786,2 4 1 6 11 9 8 19 22 45
2792,2 4 6 3 50 19 22 9 37 8
2797,1 3 19 22 9 40 33 24 26 48
2798,1 8 20 22 14 9 41 31 26 40
2803,4 1 6 2 8 3 20 14 19 33
2816,2 9 1 4 6 3 28 56 50 5
2859,4 1 9 3 19 20 22 14 8 33
2869,39 20 8 9 14 45 15 11 26 35
2876,4 2 1 6 9 8 14 20 19 22
2882,1 2 6 14 3 8 20 19 36 26
2910,2 1 4 11 6 17 19 3 14 27
2912,3 1 31 6 9 8 22 19 34 11
2917,4 6 8 3 14 20 15 19 9 25
2925,2 4 1 6 9 11 8 19 20 5
2933,34 1 2 3 4 94 99 8 6 15
2942,2 41 1 4 6 9 11 15 8 35
2958,2 9 1 3 4 35 6 11 8 10
2960,2 4 3 10 1 5 15 6 20 80
2966,4 2 1 9 6 35 14 8 19 41
2973,4 6 2 3 8 9 14 20 24 22
2977,41 40 3 4 58 55 1 20 76 22
2992,2 3 4 1 15 35 6 31 8 40
2994,2 1 4 6 39 40 9 58 14 15
3005,4 2 6 3 8 15 14 20 9 34
3010,2 6 20 22 19 9 48 74 24 44
3015,1 3 9 39 41 40 8 20 14 19
3016,2 6 3 8 20 14 11 22 9 15
3018,2 4 1 58 6 20 8 77 9 22
3019,2 4 1 6 9 22 8 14 26 15
3054,3 2 4 31 41 39 1 15 6 55
3058,4 2 6 3 8 9 14 19 15 38
3063,3 19 20 14 22 48 24 26 11 45
3075,2 3 20 19 9 36 26 25 32 31
3086,4 41 3 6 8 76 19 9 14 15
3107,4 1 2 8 14 20 25 31 39 9
3114,8 20 3 19 26 80 45 73 31 66
3115,4 40 1 58 6 9 20 19 76 22
3141,4 3 6 8 9 22 19 20 11 14
3144,4 1 6 3 20 9 14 22 33 48
3151,4 2 1 6 3 15 19 20 14 9
3164,17 2 11 1 4 9 47 19 37 6
3165,2 1 4 3 6 9 15 8 14 18
3185,4 1 3 6 8 15 19 20 9 14
3186,2 3 15 1 8 4 25 6 9 10
3196,2 1 4 76 6 9 8 10 14 5
3199,1 2 3 6 20 9 44 19 14 16
3209,4 3 2 15 1 8 262 6 88 32
3211,4 2 3 6 1 8 15 36 112 32
3238,1 2 8 20 19 3 9 24 22 25
3239,6 8 14 20 9 15 32 19 22 24
3258,3 4 1 2 6 8 15 112 9 20
3269,2 1 6 8 19 22 33 14 60 31
3278,5 3 2 10 11 624 547 71 1 41
3283,4 2 1 3 8 14 20 15 22 9
3284,4 2 3 8 14 20 22 33 9 48
3289,3 2 39 1 55 9 15 8 34 76
3292,4 2 1 3 19 6 11 20 5 14
3304,4 6 39 22 9 24 25 11 26 44
3315,4 2 20 14 19 66 22 9 60 24
3320,2 1 4 56 6 8 5 41 15 31
3323,36 4 1 3 2 8 6 14 34 161
3330,2 4 1 6 3 8 15 9 14 11
3332,4 1 3 8 15 19 20 14 9 22
3342,1 6 8 19 3 9 60 66 74 31
3349,4 2 1 6 8 3 20 22 14 11
3368,1 9 3 6 27 19 42 5 20 22
3369,1 2 3 32 4 6 20 8 182 60
3382,3 2 4 1 6 8 9 20 51 14
3388,1 4 3 17 9 8 27 19 50 20
3393,94 2 4 3 99 1 8 6 15 9
3398,2 4 1 9 6 11 15 14 17 25
3411,4 1 6 3 14 22 9 11 31 17
3425,4 1 2 3 8 9 14 11 20 22
3426,4 2 1 3 6 8 19 22 14 11
3427,2 3 41 31 6 39 8 20 9 15
3429,2 1 4 9 6 8 5 31 41 40
3463,4 8 9 14 19 36 41 25 31 40
3464,1 6 20 15 14 33 66 11 31 48
3466,4 6 3 14 20 19 9 88 36 44
3472,2 1 4 3 15 6 9 8 10 11
3488,35 9 2 56 4 104 1 3 144 6
3510,4 6 3 8 14 15 19 9 33 41
3524,3 2 4 15 6 9 1 58 36 112
3526,2 4 1 3 8 6 15 20 56 26
3592,4 2 19 3 20 45 9 24 26 16
3596,40 58 3 76 4 1 6 9 20 14
3604,4 2 1 3 6 8 9 17 14 11
3608,2 4 1 6 3 14 33 48 19 8
3626,39 2 3 6 9 76 11 17 19 20
3662,4 3 6 94 20 14 19 9 99 44
3667,4 2 15 6 3 8 14 26 51 9
3673,1 9 6 20 8 22 14 5 41 31
3674,1 3 15 14 20 19 9 44 16 34
3676,1 2 4 6 3 15 8 154 14 20
3683,2 3 8 19 20 9 22 15 24 25
3690,4 3 1 2 6 8 36 88 51 29
3693,1 2 4 8 6 3 15 14 25 44
3699,6 40 8 14 20 9 15 76 19 22
3723,4 2 6 1 3 8 9 14 20 22
3737,4 2 34 6 8 15 99 9 14 31
3753,2 1 3 6 41 8 11 31 39 5
3754,4 1 20 22 33 8 9 14 19 48
3796,3 2 4 1 15 5 9 32 6 19
3818,1 3 6 8 35 20 14 22 33 41
3825,6 2 4 38 3 14 15 8 85 11
3826,3 19 20 15 22 11 26 56 25 24
3827,2 1 3 6 8 48 31 9 138 41
3832,4 2 1 3 6 15 8 88 51 14
3835,4 1 6 8 19 22 9 44 15 33
3839,1 2 20 34 19 9 14 15 32 33
3846,2 1 15 6 3 8 14 9 26 19
3851,4 2 3 6 31 41 22 40 39 14
3859,4 2 44 6 1 3 16 19 20 15
3868,2 1 4 3 14 8 9 15 41 20
3883,4 2 1 8 3 20 19 9 26 25
3885,2 41 8 40 9 20 55 14 19 15
3887,2 4 1 6 9 35 8 41 14 15
3900,1 6 3 22 33 15 48 9 26 24
3903,3 2 4 112 1 15 6 10 58 8
3905,2 1 3 4 6 15 34 9 14 11
3906,3 4 1 31 6 8 20 76 36 14
3919,2 1 4 3 6 11 9 14 8 19
3923,2 4 3 14 8 9 20 22 15 17
3942,40 1 4 6 55 76 11 8 14 35
3958,40 2 4 58 3 1 6 76 33 9
3995,4 1 3 6 9 14 33 31 41 39
4004,11 17 2 1 3 4 27 47 6 42
4026,4 2 6 3 20 14 19 44 15 9
4038,4 2 1 3 8 35 20 6 19 33
4044,2 1 4 28 27 14 9 8 19 22
4045,1 2 8 20 19 25 22 9 33 26
4061,2 3 1 4 15 6 9 18 8 41
4062,4 2 1 3 14 8 9 19 30 11
4069,2 6 31 41 40 39 8 15 55 19
4078,4 2 6 1 3 15 8 14 36 20
4079,4 2 6 3 8 14 19 22 17 33
4087,4 2 1 6 8 3 19 20 14 9
4096,6 3 8 20 19 14 48 44 31 26
4120,4 1 3 2 8 14 9 15 19 25
4125,2 1 3 4 9 31 6 40 39 27
4127,3 2 4 1 6 8 112 31 15 9
4151,1 31 8 20 58 55 14 22 9 33
4175,3 2 1 41 6 4 15 112 10 31
4181,4 11 6 3 28 9 19 5 14 50
4194,41 39 2 4 1 55 6 8 36 20
4205,2 6 55 9 19 14 33 48 36 26
4216,2 4 1 9 6 35 3 14 8 19
4229,4 2 3 6 32 20 19 15 99 22
4233,1 15 2 4 51 3 87 10 8 6
4236,4 6 2 3 14 8 20 15 24 22
4254,1 2 4 6 14 8 3 11 15 20
4299,3 4 2 1 6 8 15 31 20 41
4310,1 6 8 20 14 22 15 35 17 5
4351,4 6 40 8 20 22 19 33 35 48
4352,4 2 1 3 8 6 19 22 14 20
4354,3 20 14 19 22 9 11 55 66 17
4355,11 2 4 1 6 17 3 94 8 50
4362,2 41 3 1 40 39 4 9 6 56
4363,4 1 8 20 19 22 35 33 41 31
4399,2 8 1 4 6 15 9 31 16 41
4405,2 4 1 39 6 9 8 58 55 20
4407,2 1 3 8 6 9 20 19 22 14
4421,4 76 6 8 20 9 19 15 22 14
4425,1 2 6 3 14 44 25 15 20 9
4436,1 3 8 15 32 20 14 19 9 25
4439,2 1 4 9 3 11 6 8 28 42
4444,2 1 4 3 6 11 35 8 41 15
4449,6 1 4 3 8 20 14 9 31 19
4451,1 2 3 8 6 9 20 19 15 25
4461,20 19 14 9 41 31 22 15 40 11
4465,2 4 1 6 8 9 41 14 15 31
4483,9 2 11 1 17 3 4 6 5 47
4489,4 2 1 3 8 36 14 20 19 16
4494,4 2 1 3 6 15 9 14 19 11
4514,2 6 4 1 3 9 8 20 19 11
4529,4 2 6 8 20 14 22 9 25 33
4531,2 4 3 8 14 20 19 22 15 9
4540,2 6 11 1 17 4 28 27 8 42
4547,3 2 15 1 4 36 6 112 8 31
4554,2 4 1 6 3 15 51 14 8 36
4572,2 6 3 8 14 15 9 26 19 22
4585,15 2 1 4 3 6 14 11 8 41
4589,4 1 3 6 9 15 39 40 58 17
4598,4 2 6 3 8 9 14 19 24 15
4599,3 4 2 1 6 20 9 15 5 44
4604,4 1 6 8 3 20 9 33 48 15
4608,1 15 8 99 9 41 40 31 20 36
4622,1 3 4 5 6 31 40 33 39 41
4630,1 3 2 4 112 6 5 8 15 9
4645,2 3 4 1 41 6 31 39 58 15
4653,2 1 4 6 3 11 8 14 9 19
4666,4 2 1 6 8 45 3 20 22 9
4673,4 2 3 1 6 8 15 9 20 19
4679,2 4 6 3 9 19 20 15 44 11
4682,41 3 40 2 31 39 4 15 1 8
4691,4 2 8 1 3 6 9 35 51 25
4693,2 4 6 1 8 14 3 25 20 19
4696,4 2 1 8 3 14 19 16 24 22
4697,2 1 4 3 14 8 11 15 9 30
4711,2 3 6 8 15 20 9 96 19 14
4712,2 1 3 8 6 9 20 15 19 22
4721,1 4 6 2 3 14 36 44 20 19
4722,4 1 2 3 8 6 36 20 9 25
4726,1 4 9 8 20 19 11 41 22 31
4727,2 3 4 1 6 112 15 8 54 30
4729,2 3 1 4 15 6 9 8 41 14
4752,2 4 1 3 36 14 9 19 20 44
4754,4 2 20 9 15 66 19 60 58 14
4765,4 1 3 6 8 20 19 22 31 35
4774,6 8 35 41 31 19 39 22 40 14
4782,1 4 2 6 15 14 8 88 11 51
4815,2 4 3 1 6 8 36 45 20 19
4843,2 3 6 20 60 19 22 33 15 14
4849,4 2 6 3 22 8 19 33 41 9
4874,3 2 252 299 4 1 129 6 41 8
4879,1 2 6 3 8 20 19 14 22 9
4884,4 17 11 3 14 9 28 8 19 50
4896,4 1 3 6 44 19 20 14 9 16
4902,2 4 3 1 6 8 14 15 9 20
4907,8 1 6 2 3 20 19 26 25 11
4916,4 6 3 8 14 15 20 19 9 36
4936,4 6 3 14 27 8 9 19 47 15
4948,6 2 20 14 3 22 24 9 44 26
4958,3 2 4 1 6 15 8 5 9 19
4960,41 3 1 4 6 8 9 14 20 26
4965,2 3 1 4 41 40 31 39 35 6
4968,2 3 4 112 1 6 8 15 41 30
4976,2 1 3 8 15 14 19 20 22 26
4979,2 6 3 11 20 22 17 15 33 28
4984,2 3 1 4 8 14 15 9 41 31
4986,2 4 6 8 11 76 5 15 35 10
4990,1 3 8 20 14 19 9 22 33 24
4997,2 1 3 15 8 6 129 34 14 51
5000,4 2 1 3 6 8 9 41 20 15
5001,2 3 4 11 1 9 6 10 36 5
5010,40 2 3 55 6 8 20 76 35 15
5033,2 3 4 1 9 8 41 40 31 6
5043,4 1 3 6 20 9 14 26 44 22
5048,2 4 1 15 6 3 94 8 99 14
5051,3 1 4 9 6 41 8 31 39 40
5059,4 2 6 8 9 36 31 14 41 39
5064,2 3 4 112 1 6 8 15 41 30
5076,1 3 14 8 19 28 22 35 27 25
5091,1 2 4 6 17 3 14 47 50 85
5103,2 4 41 40 6 19 22 58 20 8
5107,2 1 4 3 8 19 11 20 15 24
5112,2 19 14 9 33 11 48 17 24 26
5129,2 1 4 3 17 6 27 9 8 47
5133,31 3 1 4 5 20 11 104 14 22
5162,4 2 1 40 6 8 20 15 14 9
5167,4 6 1 2 8 3 14 34 20 44
5169,4 2 1 3 33 9 6 20 19 35
5187,4 6 8 22 3 33 60 66 48 80
5191,1 3 39 6 58 9 8 20 14 15
5200,2 1 3 4 9 6 35 11 39 41
5204,2 4 1 3 6 35 5 8 14 11
5215,2 1 4 3 6 8 14 9 18 30
5235,4 3 8 41 15 31 40 20 39 35
5242,1 4 31 40 39 6 9 8 14 19
5268,4 6 8 2 1 3 15 14 20 51
5274,2 8 15 14 19 9 60 22 33 26
5284,4 2 1 3 6 8 9 22 19 31
5330,2 4 3 1 6 15 8 9 41 14
5334,2 3 1 4 208 15 6 5 10 9
5339,2 1 8 20 6 3 19 33 14 48
5340,1 2 8 3 20 9 22 14 19 26
5348,2 3 1 15 4 6 8 21 36 10
5350,2 1 11 4 6 17 5 15 28 14
5366,4 2 1 6 8 17 9 19 15 14
5374,3 4 2 1 34 8 6 94 15 99
5387,4 31 6 39 9 8 15 20 19 22
5390,2 1 8 9 58 14 60 48 15 116
5391,2 40 1 4 58 9 6 76 11 15
5397,3 2 4 58 1 6 20 22 19 35
5398,4 2 1 6 3 20 14 44 19 22
5399,2 1 8 17 5 15 19 20 31 41
5405,2 3 4 1 6 112 15 8 41 54
5420,1 2 4 6 15 8 14 19 11 20
5441,4 1 3 6 20 9 8 22 33 19
5447,2 4 3 1 6 20 9 8 76 22
5472,1 2 15 3 4 6 36 8 9 14
5490,2 1 6 8 3 20 14 9 22 41
5493,2 3 6 19 22 14 9 60 66 48
5510,15 2 3 1 4 9 6 8 41 31
5520,4 41 9 39 1 55 58 20 22 6
5536,2 4 1 31 41 6 40 15 39 58
5552,2 1 3 9 6 8 20 14 19 15
5558,2 15 1 4 6 3 8 14 36 51
5559,2 3 4 112 1 6 8 15 41 30
5560,2 8 3 1 96 15 6 20 182 9
5562,2 3 15 4 6 9 11 41 8 14
5568,2 3 4 1 6 112 8 9 41 31
5586,2 4 6 8 1 15 3 112 51 26
5589,2 15 4 3 6 9 8 31 41 14
5590,2 1 6 3 66 20 15 14 44 26
5599,2 4 1 3 20 19 14 15 35 44
5602,4 6 2 8 3 1 112 14 15 9
5615,1 2 4 15 6 8 36 14 41 18
5620,1 6 2 15 4 3 8 14 11 9
5621,3 4 1 2 6 8 15 9 10 30
