user_id,item_list
211,211 214 230 278 323 469 603 1106 1296 4460
212,81 107 118 140 162 180 247 256 298 439
215,10 15 88 89 101 108 130 505 559 785
216,7 15 160 414 500 510 800 985 999 1040
217,25 26 184 186 240 258 319 558 803 1082
218,4 6 16 43 88 109 130 250 312 455
219,26 29 69 78 81 88 107 117 217 229
220,10 53 75 78 137 380 422 490 733 4252
221,5 294 452 665 741 883 2231 3067 3068 4987
223,19 20 25 30 46 56 69 205 225 622
225,67 180 250 278 395 404 481 748 781 4221
226,18 48 54 62 68 70 84 132 237 271
227,20 83 103 116 142 175 309 378 1436 1539
228,21 163 189 483 519 528 659 854 8049 8911
229,2 19 36 90 105 110 156 206 268 341
230,135 180 647 759 791 883 1048 1119 1352 1613
231,26 28 42 136 151 164 202 439 674 826
232,4 6 20 38 75 93 110 135 176 383
233,1 6 7 10 14 30 68 72 96 110
234,11 27 36 42 47 101 136 145 161 523
235,12 21 43 55 79 198 202 245 486 664
236,3 7 116 175 304 378 437 736 746 948
237,8 32 54 517 727 766 786 998 1112 1346
238,45 80 153 157 174 239 454 456 722 793
239,5 8 13 80 89 174 375 390 511 857
240,7 119 187 201 307 399 420 433 447 609
241,6 8 10 25 29 218 425 741 3294 4567
242,8 51 105 135 183 192 332 473 6019 7739
243,8 25 72 229 265 266 597 834 1170 1487
245,1 162 203 211 214 230 232 323 358 1450
246,3 5 128 151 163 234 362 704 1512 2642
247,56 168 184 288 310 319 372 382 412 570
248,7 25 63 87 110 125 164 296 336 1128
249,39 55 342 486 811 1288 1815 2032 2450 3150
251,2 3 4 5 12 20 33 79 83 121
253,2 14 20 25 44 110 117 130 132 508
254,251 261 415 612 762 984 994 1069 1183 2274
255,9 14 18 24 30 61 67 125 127 155
256,2 5 8 21 121 191 220 280 286 510
257,8 61 80 170 174 301 453 614 681 702
258,36 63 81 130 159 169 221 227 250 734
259,5 29 36 38 69 89 107 109 206 305
260,8 22 73 74 80 157 216 306 456 532
261,1 2 3 4 6 7 8 9 15 20
262,30 50 56 62 136 164 277 288 363 730
263,6 8 14 19 62 72 176 200 225 235
264,6 7 8 36 51 101 161 523 767 840
265,1 7 38 132 173 400 446 491 566 571
266,19 117 178 223 1227 1762 2039 2341 2721 10642
267,2 6 8 18 51 54 81 135 179 289
268,33 35 73 353 388 856 2962 4100 6551 7900
269,17 28 37 50 122 136 244 253 361 1175
270,3 39 58 342 401 486 811 2032 2450 3150
271,1 15 18 51 59 80 101 578 722 827
273,8 10 61 270 274 443 453 600 722 769
274,35 102 156 197 205 267 300 499 562 609
275,476 496 762 2208 2257 2505 2689 3214 3981 8332
276,51 161 337 354 403 429 506 515 523 840
277,10 20 107 109 117 125 130 376 561 1115
278,10 51 121 125 138 169 192 448 508 510
279,2 6 30 54 68 84 112 121 137 649
280,149 224 372 450 558 683 803 807 1392 1417
281,5 6 12 143 156 205 288 398 618 714
282,8 17 20 24 66 153 387 413 417 523
283,4 7 21 24 25 29 106 117 135 177
285,72 175 518 572 789 918 990 1221 1679 2599
286,1 7 15 63 470 472 491 566 680 763
287,59 68 76 130 259 293 303 350 819 843
288,8 10 25 26 52 79 352 852 1095 1354
289,15 21 82 101 305 337 390 556 884 915
290,29 34 137 140 185 217 237 271 449 508
292,3 5 8 12 14 16 20 48 127 146
293,1 8 24 48 74 103 193 200 225 446
294,15 36 291 354 403 506 515 523 895 1234
295,2 8 15 521 595 720 1966 2449 5848 12761
297,4 6 10 14 24 38 44 72 84 512
299,2 7 8 12 20 25 45 79 151 191
300,2 7 21 30 118 164 209 296 447 979
301,26 58 127 179 237 268 271 273 642 921
302,2 6 14 20 22 44 70 157 174 417
303,16 20 25 44 229 289 321 597 2555 3164
304,81 211 2044 3054 3881 3894 3922 7456 9385 17428
305,7 10 18 29 68 118 159 205 510 751
306,4 29 62 88 179 483 734 1172 1242 2867
307,3 4 60 74 77 115 146 165 175 2629
308,81 107 114 180 247 439 475 487 616 623
309,2 8 29 43 133 165 198 204 269 576
310,4 51 140 202 237 262 271 442 1172 1242
311,352 716 1343 1376 1448 1625 1994 2917 2970 3534
312,2 6 8 26 54 69 106 112 121 191
314,2 4 7 9 35 79 173 240 319 382
315,10 29 38 51 81 118 130 571 979 1431
316,1 2 3 4 6 7 8 9 15 20
317,6 8 29 121 1034 1040 1135 3190 3497 3602
318,9 121 183 184 258 372 382 386 1267 2208
319,22 48 83 103 115 142 279 611 1436 2736
320,6 10 16 44 67 75 84 135 169 195
321,90 107 131 215 256 473 475 487 616 1710
322,38 578 600 682 691 722 760 769 778 1155
323,8 22 45 65 69 112 225 621 860 906
324,319 361 807 1772 2020 2043 2315 2717 3849 4402
327,102 205 267 398 457 609 698 725 858 1004
328,76 283 384 791 1614 2098 4194 10543 10737 15964
329,9 19 26 59 73 110 151 1306 1835 1974
330,165 171 254 269 314 325 335 563 747 1089
331,64 70 109 158 217 247 312 439 455 1115
332,2 4 6 48 65 104 169 172 362 421
334,4 5 6 12 18 35 48 56 69 390
337,56 104 168 184 224 240 288 382 412 570
338,9 11 24 42 43 104 111 136 170 277
339,5 22 35 48 69 82 305 343 397 983
340,8 26 51 54 63 68 112 137 276 327
341,18 68 283 359 380 422 744 941 949 3614
342,26 78 117 131 144 475 487 1034 1141 3288
343,3 6 10 23 26 76 79 121 130 305
344,10 24 38 93 106 188 203 317 627 681
345,1 6 16 24 61 67 75 189 266 834
346,1 16 17 20 24 25 30 44 143 167
347,8 10 53 59 102 139 170 257 269 280
349,8 146 165 194 254 269 280 329 339 385
350,3 6 7 8 9 11 35 75 125 1040
351,8 21 43 64 109 158 438 868 1115 2007
352,29 36 109 156 247 300 312 455 733 1115
353,10 508 690 782 848 1016 1863 2468 3176 3233
354,1 2 3 4 6 7 8 9 15 20
355,31 41 54 55 276 402 486 490 811 820
356,2 8 33 48 73 134 142 151 163 200
357,86 91 111 122 174 225 456 578 722 760
358,7 54 68 283 295 402 724 820 1002 6718
361,2 3 23 97 98 123 139 144 184 449
363,117 125 247 431 500 638 800 827 1063 1086
364,38 209 341 1197 1304 1321 1464 2807 3380 4749
365,15 18 101 131 196 305 508 646 690 848
366,3 6 19 20 22 24 30 46 72 103
367,6 15 51 101 146 161 337 544 563 699
368,7 8 10 12 18 19 37 56 63 509
369,59 60 102 148 156 165 242 304 593 736
370,6 74 84 109 242 257 313 345 366 376
371,36 107 169 230 284 298 549 723 929 1605
373,49 702 1194 1833 3043 4211 4223 5633 6110 9848
374,3 16 30 44 54 74 75 90 112 229
375,8 20 24 74 132 151 189 200 406 424
376,121 259 536 584 798 956 1001 1097 1233 2718
377,4 6 11 12 17 50 71 128 225 293
379,15 21 70 101 109 188 196 203 508 523
380,6 28 46 62 217 227 393 394 446 626
381,2 5 7 54 82 131 274 305 390 556
382,4 18 45 75 297 417 751 768 1067 2092
383,1 6 15 51 101 249 252 337 417 1197
384,2 61 191 197 229 266 499 788 834 860
385,2 20 22 35 83 115 133 148 261 316
386,3 6 8 18 24 46 68 69 78 79
387,18 59 135 155 1105 1123 1713 2217 2513 3165
388,18 25 38 52 53 94 108 130 162 215
389,2 4 33 44 65 67 80 84 362 704
391,6 7 14 18 25 30 59 62 89 135
392,8 156 165 197 300 398 416 457 714 725
393,161 354 403 506 523 544 680 699 765 896
394,7 14 17 22 114 147 306 402 468 653
395,21 67 106 121 177 180 250 2029 3173 3602
398,117 150 297 484 1316 1674 1767 1806 2198 6025
399,3 6 7 9 14 68 296 718 891 1505
400,17 35 42 47 50 149 184 224 288 363
401,59 160 327 414 505 648 1039 1627 1647 3068
402,1 2 3 4 6 7 8 9 15 20
403,2 6 8 14 19 24 38 74 110 143
404,1 2 13 17 115 132 157 174 190 444
405,3 29 64 144 149 168 224 240 288 319
406,7 12 147 300 540 585 672 708 907 1443
407,6 11 16 24 38 44 61 79 90 97
409,2 70 99 140 147 183 223 508 734 2157
410,133 165 171 187 254 318 329 563 932 1089
411,5 6 9 12 49 56 149 173 620 690
412,2 8 67 118 169 179 189 255 339 394
413,1 6 19 20 22 33 75 156 160 416
414,4 16 18 30 49 104 112 366 2809 4540
415,35 56 97 150 258 405 458 615 873 2203
416,7 9 10 51 56 63 87 89 121 143
417,10 15 29 34 81 87 107 143 180 965
418,10 36 54 61 101 112 354 403 523 699
419,517 1011 2163 2291 2370 2490 2590 4465 5803 8810
420,12 43 60 123 139 146 169 316 318 466
421,21 106 108 192 221 276 283 300 470 724
422,112 125 169 178 196 208 255 344 393 596
423,7 63 119 207 241 252 299 395 993 1188
424,19 20 44 52 67 75 189 266 281 297
425,2 6 62 102 105 125 130 143 256 327
426,11 27 28 50 136 363 679 730 1549 2461
427,1 6 8 21 26 51 69 121 247 300
428,1 4 6 16 25 44 75 181 243 410
429,34 81 105 131 727 1171 1619 1634 2233 2426
430,7 10 16 20 21 25 30 43 69 87
431,2 11 24 154 188 199 203 214 323 514
432,25 51 67 87 101 154 162 180 207 302
433,8 16 18 25 30 32 62 79 333 659
435,30 37 90 107 162 290 296 471 649 1244
436,3 16 20 26 44 51 53 75 125 245
437,1 7 33 73 115 141 185 223 421 434
438,2 5 7 9 25 89 144 149 168 280
439,2 4 6 9 13 31 43 79 97 143
440,27 28 50 132 136 145 234 363 629 1611
441,1 7 46 80 174 375 414 536 648 956
442,2 16 72 96 125 182 344 447 597 1219
443,32 67 72 90 106 108 135 177 434 668
444,3 18 30 70 90 153 171 205 224 572
445,2 4 22 27 28 42 47 136 225 243
446,26 81 107 180 215 247 473 475 487 623
447,26 54 59 63 82 351 377 380 490 1617
448,1 4 9 23 42 53 71 91 150 780
449,1 2 3 4 6 7 8 9 15 20
450,4 8 12 25 52 79 143 159 185 257
453,8 21 25 26 107 207 227 285 338 471
454,39 40 77 175 229 259 268 273 811 1041
455,14 27 37 50 164 188 214 232 417 566
456,67 177 278 541 546 598 743 748 1152 1521
457,23 89 115 390 547 828 1179 1409 1642 1716
458,21 30 34 41 90 112 121 137 268 1072
459,3 6 9 18 30 68 112 248 283 820
460,2 3 4 7 21 45 107 127 298 727
461,62 69 114 146 156 165 169 306 362 523
462,4 12 24 37 38 70 131 225 766 1346
463,1 2 12 26 29 71 109 125 243 305
464,4 7 8 44 75 151 172 194 396 446
465,51 68 161 337 354 403 506 515 523 544
466,14 78 170 178 207 211 268 278 525 831
467,6 11 24 38 84 90 106 112 211 345
468,7 15 18 36 51 69 78 87 128 229
469,7 10 29 61 96 138 182 208 344 748
470,1 4 97 113 133 152 165 196 405 1227
471,19 20 48 73 95 115 142 151 370 611
472,65 86 126 160 259 287 488 550 559 582
473,3 7 25 30 84 90 110 117 132 137
474,2 8 19 95 135 177 235 238 278 296
475,1 2 3 4 6 7 8 9 15 20
476,18 59 117 160 209 341 470 938 1225 2063
477,1 2 11 25 37 47 68 112 125 180
478,10 14 90 93 154 187 188 214 293 908
479,14 67 72 177 180 207 235 250 1043 1152
480,9 23 78 82 86 91 131 196 305 489
481,750 832 857 970 986 1185 1231 1281 1525 1858
482,5 35 56 79 95 104 143 168 169 570
483,5 56 97 150 300 405 609 615 1111 3411
484,1 12 13 23 35 56 71 91 144 910
485,1 20 22 25 48 59 90 388 630 647
486,1 20 46 56 68 69 78 170 225 231
487,16 25 67 75 135 177 229 748 834 1174
488,1 7 10 16 29 43 79 97 128 133
489,26 87 617 845 946 1346 1463 1586 1692 1942
490,60 66 116 148 175 378 625 644 746 948
491,2 10 16 377 608 620 676 790 1309 1441
493,59 259 327 391 414 536 584 648 956 1097
494,2 33 65 72 75 103 142 151 176 383
495,6 8 29 221 263 354 908 1222 1236 3411
496,67 102 135 199 235 238 546 743 1043 1753
498,3 5 6 7 12 35 184 280 319 391
499,3 11 15 26 27 48 68 128 234 322
500,29 36 101 161 257 429 506 523 840 902
501,19 45 76 151 297 461 477 486 611 811
503,5 33 65 73 115 142 151 233 370 421
504,5 12 35 45 56 220 511 775 1185 1231
505,10 21 23 26 54 69 87 109 154 202
506,1 2 3 4 6 7 8 9 15 20
508,5 96 117 121 147 306 432 646 651 1000
509,2 8 26 45 48 75 172 210 245 418
510,24 46 67 102 132 188 197 216 232 416
511,3 10 15 20 53 79 169 237 306 339
512,4 9 22 32 61 69 168 240 260 263
514,20 125 141 194 370 406 529 663 776 2751
515,1 24 38 90 132 446 472 491 566 1304
516,26 30 59 259 536 584 648 956 1001 1097
518,16 26 72 74 75 229 266 278 404 541
519,15 21 36 43 101 109 337 411 583 841
520,6 59 70 72 202 442 1208 1442 1884 2671
521,3 4 10 62 169 482 517 687 712 782
522,1 2 3 8 13 25 49 52 61 72
523,89 282 526 556 1118 1143 1274 1642 1662 1669
524,7 89 236 374 508 690 723 848 1040 2468
525,16 36 38 61 87 125 166 285 510 523
526,21 36 101 161 289 403 506 523 1234 2712
527,1 2 3 4 6 7 8 9 15 20
528,134 163 173 190 387 424 485 529 543 1389
529,3 6 30 54 68 112 121 137 380 571
530,27 28 37 42 50 136 209 394 587 604
532,5 9 146 186 197 205 457 509 714 1846
533,4 10 13 19 24 30 52 66 79 169
535,2 18 108 155 212 235 290 499 531 927
536,4 5 13 39 55 82 143 405 631 873
537,6 14 20 34 191 264 571 871 1365 1629
538,170 261 408 696 799 1069 1239 1480 1721 2274
539,13 43 109 147 177 247 281 634 1152 1174
540,44 256 517 1062 4020 4688 6777 7818 7899 14811
542,4 25 105 117 135 235 241 245 434 473
544,82 343 526 805 936 972 1409 1880 1921 2349
545,4 22 53 75 79 95 143 151 172 266
546,15 55 58 76 96 101 305 349 486 1049
547,4 11 36 44 54 101 159 161 259 901
549,5 6 16 60 90 175 245 304 736 1755
550,2 4 6 7 18 25 29 44 88 130
551,17 62 136 181 195 277 688 730 846 882
552,4 62 94 99 164 176 177 339 590 1332
553,3 25 30 68 79 90 112 114 377 380
554,21 54 71 112 159 161 180 523 656 1050
555,3 20 72 79 249 453 639 928 1146 1273
556,8 30 43 120 159 300 500 714 800 903
557,1 3 22 79 150 152 169 196 405 873
558,3 565 629 805 5396 5859 7598 8896 9904 13150
559,42 401 483 1027 2246 5949 9954 11333 14201 18791
560,4 53 64 98 102 156 197 267 398 416
563,20 22 65 77 83 163 260 265 279 593
565,6 18 30 54 68 112 137 295 359 380
566,4 6 8 46 502 728 1714 1760 4987 16888
567,2 3 7 132 400 446 472 491 566 763
568,14 37 46 93 203 211 214 232 317 469
569,3 7 8 11 15 18 44 54 155 229
570,138 169 175 245 324 344 552 1219 1362 3246
571,45 48 65 73 80 157 174 456 722 793
572,7 10 451 569 638 827 855 1052 1147 1536
573,5 8 12 14 57 199 211 250 278 404
574,3 20 22 25 56 84 297 385 531 622
575,3 14 68 70 85 199 230 231 237 298
576,4 6 25 44 67 105 169 189 196 391
577,4 6 14 37 38 50 106 130 192 302
578,176 472 521 522 1632 2508 3296 4987 6336 10572
579,26 30 70 90 197 270 300 334 447 512
580,4 16 61 66 72 75 134 148 175 266
581,7 21 23 25 69 306 307 418 730 805
582,10 482 517 690 1555 1762 1764 2055 4084 8343
583,199 203 214 232 358 1450 1651 1855 1978 3225
585,2 6 8 17 20 25 29 38 79 136
586,34 53 97 147 154 250 278 492 585 1840
587,2 16 129 187 232 302 331 419 725 789
588,1 5 8 11 18 21 28 59 155 159
590,10 15 24 25 36 40 125 126 547 818
591,5 24 42 67 79 150 211 232 323 645
594,119 130 143 376 530 820 2293 4135 5488 6149
595,4 25 40 67 174 291 523 643 811 840
596,2 102 143 156 205 212 249 299 609 1004
597,13 26 52 61 72 115 200 299 417 462
598,18 30 68 90 136 187 206 263 679 730
599,9 13 23 53 71 79 97 150 152 294
601,4 5 9 13 39 79 83 93 97 177
602,5 56 73 103 115 141 362 370 421 609
603,6 8 18 26 36 49 52 61 62 229
604,5 29 57 64 177 241 250 348 399 1346
605,14 70 128 136 145 164 400 491 679 730
606,24 26 37 1573 1723 2218 2724 3300 3355 3709
607,6 7 17 24 48 206 229 311 396 2357
608,1 2 3 4 6 7 8 9 15 20
609,1 16 135 183 273 345 590 1080 1193 1402
610,9 30 69 111 117 191 305 390 674 915
611,2 10 48 63 82 115 305 370 390 1029
612,13 21 30 63 81 121 169 190 357 597
613,102 196 236 305 308 390 547 556 1406 2558
614,7 14 30 38 74 110 383 444 490 952
615,3 6 10 26 53 54 59 112 131 271
616,7 20 26 36 48 65 73 75 84 115
617,8 16 26 34 45 53 54 105 106 206
620,1 3 79 144 171 184 280 314 716 1539
621,15 51 68 107 113 117 125 202 274 510
622,22 48 83 163 173 194 196 374 690 1522
623,1 6 11 21 37 47 50 145 226 362
624,11 27 28 42 145 363 679 730 1391 1549
625,8 25 105 107 180 229 298 302 455 460
626,11 17 19 47 145 174 363 679 730 1549
627,8 25 30 33 45 59 62 72 74 235
629,25 29 34 81 88 99 108 121 131 217
630,1 5 14 22 27 28 74 92 195 363
631,70 81 125 177 207 209 226 273 1476 1944
632,1 2 8 25 132 176 235 238 241 404
633,3 4 8 14 52 60 79 84 90 148
634,1 55 76 132 486 811 891 1083 1108 1214
635,19 80 226 296 511 750 793 1124 1535 1715
637,3 7 15 52 62 63 75 305 343 690
638,18 28 30 63 87 107 162 553 774 1769
639,22 73 141 163 174 360 370 421 611 951
640,8 25 52 229 371 597 834 1217 1487 2555
641,5 6 11 26 29 53 79 95 125 196
642,305 547 556 713 754 805 884 936 1143 1274
643,10 51 121 125 166 494 646 1205 1953 2251
644,8 11 16 18 38 54 108 112 137 176
645,159 221 331 380 447 510 930 991 1482 3809
646,7 70 132 203 211 232 298 345 632 908
647,72 118 617 734 766 1186 1279 1429 1990 2558
648,1 2 20 25 26 61 75 85 134 216
649,28 32 37 47 69 78 121 196 498 690
651,125 516 701 979 1555 2341 2665 4020 8205 9770
652,6 22 24 33 115 133 139 163 171 316
653,2 7 9 17 25 74 240 266 288 306
654,4 6 7 9 68 121 143 225 927 1627
656,3 6 12 14 16 24 25 112 232 514
657,2 10 160 231 270 463 505 999 1631 2202
658,5 39 40 41 89 121 123 160 196 690
659,3 19 22 23 31 71 79 223 290 293
660,8 51 81 108 176 183 217 255 268 365
661,2714 7782 8948 10212 12040 12330 12705 14511 18205 20529
662,7 15 68 87 94 101 137 257 337 530
663,17 25 65 134 200 213 501 614 934 2914
665,2 3 7 18 21 22 23 25 53 273
666,6 14 392 734 738 1242 1637 2518 2867 4353
668,2 4 6 7 13 53 73 74 79 97
670,2 4 6 25 84 115 151 170 507 1026
672,7 9 29 36 43 94 105 130 143 262
673,144 145 240 288 412 683 803 807 1082 1417
674,59 63 116 221 377 379 608 676 711 819
675,4 36 52 101 130 143 161 185 257 523
677,1 3 5 11 46 232 270 276 422 574
678,6 14 20 93 191 203 214 232 297 860
679,1 2 4 16 74 75 183 229 266 268
680,4 10 20 22 40 65 73 100 194 251
683,95 107 117 191 217 235 284 465 861 1199
684,7 70 109 169 182 196 208 324 344 508
686,10 62 68 78 223 276 283 295 567 820
688,6 20 58 115 134 176 200 421 607 1000
689,2 7 53 54 62 117 130 220 402 860
692,153 883 2231 3067 3569 4987 5247 5573 5916 9956
693,13 19 44 52 79 621 768 906 997 1024
694,5 8 9 50 95 197 255 286 519 906
695,69 107 125 130 155 197 247 286 300 1086
697,11 47 50 155 168 186 240 774 1492 1549
698,19 20 22 73 83 115 194 251 406 667
699,107 179 202 255 284 384 431 596 849 1134
700,6 9 20 24 32 33 53 61 103 149
701,2 10 21 25 61 62 74 169 245 255
702,267 332 604 794 973 1989 3262 3690 4605 6903
703,1 2 12 13 21 43 98 109 356 879
704,7 10 38 44 79 90 118 132 289 298
705,15 51 101 125 159 160 178 523 800 1040
