user_id,item_list
208,8582 10987 12240 12554 15331 15395 15953 17363 17475 17570
210,8337 11217 14100 14262 14500 16618 17570 20409 22043 22147
211,11842 13077 14338 14789 15513 16544 17570 17781 19991 21544
212,14500 15513 16587 17781 19767 20409 21137 22043 22077 22147
215,7215 8743 9105 14100 14338 15331 19274 20409 21137 22147
216,4883 14500 15513 17570 17781 19767 20409 22043 22077 22147
217,4438 8743 14338 15513 16544 16836 17591 18557 22043 22147
218,9222 11293 13437 14338 15180 15513 17570 19353 20409 21801
219,5630 8808 11217 15513 16323 18899 19274 20409 20563 22147
220,8582 9060 9105 11624 12240 18899 19274 19846 20409 22147
221,4155 7877 8582 9105 10362 11293 17570 18789 20409 22043
223,11217 12240 15513 16587 19274 20409 20503 22043 22045 22147
225,8582 9105 11624 15331 15513 19274 20409 21802 22043 22147
226,12807 14500 14627 15513 16323 20327 20409 21802 22043 22147
227,9105 11293 12962 13334 14500 14602 18505 19274 20232 20409
228,10354 13012 13437 14627 15042 15331 15807 16587 16658 17570
229,13616 14372 14500 16981 17781 19767 19803 22077 22147 22310
230,14212 15042 15331 15513 17495 17570 18856 20327 22077 22147
231,3031 7429 8743 11057 14338 15513 16544 17781 20409 22043
232,12240 13134 14338 15247 15817 16836 18899 20409 20588 21862
233,3031 8226 8582 8808 11217 14262 18899 19767 20409 22147
234,3553 11293 12962 14500 14602 15513 20327 20409 21802 22147
235,4883 11293 14500 15513 16587 17781 20409 21802 22043 22147
236,7215 9786 14100 14645 15880 19274 19763 20409 20754 22147
237,14338 14500 14964 15513 17475 19274 20327 20409 22043 22147
238,13354 14338 14519 15513 15515 16544 17781 18557 22043 22147
239,13924 14500 14627 15513 17781 19767 20409 22043 22077 22147
240,6496 7215 9304 14100 14338 14602 16981 17781 20409 22147
241,7877 8582 9222 10362 12240 14077 16981 17570 20409 22147
242,12240 14338 15331 16544 16618 19274 20192 20409 22043 22045
243,12240 13334 14338 15331 17228 19274 20409 21628 21681 22147
245,11217 12240 14156 14338 15331 15513 16388 16582 17570 20409
246,14338 14500 16544 16981 17570 17781 19274 20409 22043 22147
247,3031 6496 11293 14338 16544 17570 19168 20327 20409 22147
248,8743 9222 14212 14338 15513 16544 17570 19274 20409 22147
249,8337 8582 11217 11264 13288 15258 17570 19274 20034 20409
251,3031 3543 6496 11217 14133 15513 16618 17570 22043 22147
253,9877 10695 14627 15513 15599 16375 18075 19274 19325 21137
254,13601 15020 16981 17570 17781 17854 18899 19767 22077 22147
255,3543 4155 4207 10427 11293 13128 20327 20409 21802 22147
256,4421 8582 9702 14338 14500 17570 19387 19767 20409 22147
257,7149 8743 14338 15331 15513 16323 19274 20327 20409 22147
258,8288 13334 14262 14338 15101 16618 19274 20028 20409 21923
259,8449 11544 12240 12554 14212 15841 16582 18634 20409 20473
260,3543 7215 14212 14338 16544 18738 19274 20409 22043 22147
261,1 2 3 4 6 7 8 9 15 20
262,2720 8582 14212 14500 14645 19274 20409 21936 22077 22147
263,8582 14500 15513 16388 16587 17570 20409 21802 22043 22147
264,4883 5765 11217 14964 15807 16388 17330 19274 20409 22045
265,8128 8521 9595 12807 14627 16323 17687 20327 21802 22147
266,14338 15042 15331 15513 16587 18505 18856 18899 20327 22147
267,7149 8808 9334 11264 13429 14338 15331 16323 19274 20409
268,3031 11217 12240 15331 15513 16587 16714 17570 20409 20503
269,3031 7429 11217 12202 15513 16587 17295 18155 20409 22043
270,2720 8582 11217 15841 17570 20503 21702 22043 22077 22147
271,4883 9222 13848 14338 15513 16587 17570 18505 19274 20409
273,14500 15331 15513 17570 18505 18810 19274 20327 20409 22147
274,14338 15513 16544 16981 17570 17781 18899 19767 22077 22147
275,3543 4906 6004 14338 15331 16544 17570 19274 20028 20409
276,8337 9060 9105 11217 11293 14262 16587 18002 20409 21681
277,11842 14338 15513 16544 17570 17781 20395 20409 22043 22147
278,6496 6834 12456 14630 15020 16587 18899 19274 19788 20409
279,10615 12240 12554 14500 14645 17475 17570 20345 20409 21871
280,2720 9060 9222 10051 13012 16375 17570 19353 20327 22147
281,7149 8048 8743 14100 14338 15331 19274 20409 21923 22147
282,7338 7872 8521 9105 14519 15020 16375 17781 18094 20409
283,4883 12456 14338 15331 15513 16544 16836 20232 20409 20505
285,2720 3543 8449 14212 14338 19274 20409 20503 22043 22147
286,10051 14077 15513 16582 17204 17570 19274 20128 20409 21136
287,7215 14338 14500 15331 16538 17570 19274 20409 21628 22147
288,4883 5873 8743 14338 15515 16544 16836 17781 20409 21828
289,5030 9373 11544 12240 12554 15513 16587 21681 21801 22147
290,9961 12456 13833 14500 15544 16375 20327 21628 21802 22147
292,12180 12456 13601 15020 15513 18557 20955 21628 22043 22147
293,3543 8582 14338 15513 16082 16544 19274 20409 20503 22043
294,7300 9222 12240 14338 15331 15708 17570 18701 18895 22127
295,7215 8582 14338 14500 15331 17845 20409 22043 22077 22147
297,4680 10192 11919 14338 15513 16388 16544 18149 18557 22043
299,4883 12456 16375 17599 17781 18899 19274 19767 21828 22147
300,5709 8743 10006 14338 15331 15513 18505 18895 18947 22147
301,12240 14500 15331 15807 16323 16981 17164 18899 20409 22147
302,2720 5182 8808 8813 9063 11217 12240 15247 19274 20409
303,7215 14100 14338 15331 15513 16375 17136 17781 21802 22147
304,3553 4883 13354 14262 15513 16587 17781 19274 20409 22043
305,6496 7215 16547 17570 17781 18899 19274 19846 20409 22147
306,8337 9105 12240 14706 15807 16836 17570 19846 20409 22147
307,8743 13601 15331 15513 16082 16358 20409 21802 22043 22147
308,3565 8449 9734 11544 12240 12554 15331 16003 18634 20409
309,9186 13601 14627 15331 15513 18899 19767 20409 21137 22147
310,2720 7856 8521 11842 12705 16836 17570 19846 20409 22147
311,7215 14212 14338 14602 15513 16544 20327 20409 21802 22147
312,2720 7215 8582 14338 14500 15331 17570 20409 22077 22147
314,6889 8582 11309 13601 15513 16407 20409 21802 22043 22147
315,11264 11624 11842 14338 15331 15513 16544 17570 19767 22147
316,1 2 3 4 6 7 8 9 15 20
317,2720 3553 15513 15544 16618 20409 21693 22043 22068 22147
318,2720 3543 6496 7215 10593 12456 17570 19274 20327 22147
319,9105 10615 11217 11288 11493 12554 14262 16013 17845 20409
320,2720 8582 12240 12456 14212 15953 17570 18899 19767 22147
321,11293 14500 14602 15513 15515 17178 17781 20409 21628 22147
322,8582 9105 13996 14313 14500 17845 20409 21693 22043 22147
323,8743 9060 9105 11293 14500 15513 16587 20409 22043 22147
324,8582 14338 15513 17570 19767 20327 20409 21802 22077 22147
327,8449 12240 12342 12774 14212 15247 15513 16582 16587 20409
328,6496 7215 8743 14212 14338 15513 16544 17781 18557 22147
329,8337 8521 8582 9105 11624 14262 15331 19274 20409 22147
330,3031 5547 12240 14627 15513 16587 18155 18629 20503 22147
331,6617 11754 14338 15331 15807 16836 18505 20327 20409 21628
332,8521 9105 14262 15331 16323 17797 17873 20409 22057 22147
334,5182 9105 14262 15331 15513 16365 19274 19767 20128 20409
337,8582 12240 13601 15513 16981 17781 18899 21152 21802 22147
338,8791 9105 9734 11293 15513 16866 17204 17570 20409 22147
339,4883 6496 10362 11293 13334 14262 16981 17570 19274 20409
340,3553 5547 10615 14712 15513 16323 16388 20409 22043 22147
341,2720 7215 14212 14338 15331 17363 17570 19274 20409 22147
342,6496 8791 9222 14338 15331 17570 18149 18505 21923 22147
343,2720 8582 9060 9105 11842 16365 17570 20409 22043 22147
344,8449 12554 14212 15513 16388 17570 20345 20409 22043 22147
345,9015 9105 14338 14500 15299 17781 19274 20409 22043 22147
346,7861 12240 13613 14262 15331 17570 19274 20128 20409 22127
347,8743 9063 13810 14627 15331 15513 16323 16587 19274 20409
349,2720 3543 8521 9186 12456 15331 16375 17570 20409 22043
350,8337 10006 12240 13613 15331 15807 17570 18505 19274 20409
351,7429 8743 8808 11264 12240 15331 19274 20192 20409 20503
352,7215 9186 14100 14338 14500 15331 19763 20409 22075 22147
353,8521 8582 9595 14500 16981 17570 20409 21802 22077 22147
354,1 2 3 4 6 7 8 9 15 20
355,2720 7215 8521 8582 9105 11624 15258 19274 20409 22147
356,2720 8813 9105 14500 14645 18639 18856 19274 20409 22147
357,4883 11264 12456 13358 14602 14964 15513 19274 20409 22043
358,2720 7215 11293 14338 14500 14627 16286 20327 20409 22147
361,5709 8743 9060 9222 15513 16582 16823 17475 19274 20160
363,3031 8743 8791 11057 14338 15513 16311 16544 17570 20503
364,6496 8582 9105 12240 13334 17570 18699 19274 20409 22147
365,3631 5182 8226 10440 13601 15513 16866 17497 19767 20503
366,5182 8592 8929 11453 14077 19274 19767 20128 20160 20351
367,4883 8337 13616 14500 14964 15331 15807 17570 20409 22147
368,2720 8582 9063 11217 11264 15331 17316 19274 20409 20563
369,5182 13810 14338 15953 16981 19274 20351 20409 21628 22147
370,7429 11293 13810 15513 15960 16323 16582 17781 20409 21600
371,5182 6496 12456 14964 15020 17781 19274 20409 22043 22147
373,3031 6321 11217 12756 16544 16618 17570 22043 22071 22147
374,3374 7347 10857 11057 15708 16866 17570 20503 21702 22127
375,8288 11217 13334 14262 16587 17376 19274 20028 20409 21006
376,6496 8808 11842 12456 14306 14484 16388 17570 20409 22147
377,5182 7429 8743 11217 14338 15513 19274 20181 20409 22043
379,3031 3543 13996 14338 15331 15513 16618 20409 21923 22043
380,5182 8171 12240 12554 13996 15247 15513 16582 18899 19274
381,3031 3543 6496 8582 12456 14338 16388 17570 20327 22147
382,3543 4883 11217 14338 15513 16618 19274 20409 22043 22075
383,3031 12240 12962 13700 15513 17570 19168 20232 20503 20768
384,9060 9222 11293 14338 15331 16115 17136 17204 20409 22075
385,3543 5182 12240 12756 15331 15513 20034 20409 20503 22045
386,12456 14500 15020 15513 17570 18846 19767 20327 20409 22147
387,3031 11293 14338 14484 15513 18489 20409 21801 21923 22217
388,4883 12456 15020 15513 17570 17781 18899 19767 20409 22147
389,4155 6496 7877 8449 17570 18505 18789 20327 20409 22147
391,7215 8521 8582 13248 15331 16981 17570 18899 19767 22147
392,3031 9063 11293 14627 15331 15513 16388 20409 22043 22147
393,9060 9222 14262 14338 15331 17570 19767 20409 22075 22147
394,7626 7861 9105 12342 13613 14630 16582 16587 19788 20409
395,8743 11057 11217 12792 14338 15331 15513 17570 20409 22127
398,6663 12456 14212 14627 15331 15513 15544 16375 22043 22147
399,8730 12240 15020 15513 16981 17570 17781 19767 20409 22147
400,3543 5182 10593 12456 14338 15513 16375 16544 19274 22068
401,8337 8582 9105 11217 12240 14262 15331 17570 19767 20409
402,1 2 3 4 6 7 8 9 15 20
403,4155 8582 11293 14500 17204 17570 20409 21802 22043 22147
404,7215 8449 14212 14338 15331 16587 19274 20409 22043 22147
405,6758 10510 11057 13924 15513 16544 17295 17495 17781 19767
406,5674 7215 8743 14212 14500 16544 18557 19013 22077 22147
407,10593 12456 14338 14519 15513 16375 17570 20327 22068 22147
409,5630 9060 9222 13952 15331 16658 17570 17599 18355 18899
410,2720 8521 12456 15544 16365 17570 22043 22068 22077 22147
411,8743 12456 14338 15513 16544 17781 19168 20327 21802 22147
412,3031 6004 13334 13996 14338 15331 16544 17782 20409 22045
413,12240 14338 15513 16544 17495 17570 19767 20327 22077 22147
414,4155 8582 14338 15513 16544 18789 20409 21952 22043 22147
415,8337 8743 12240 14338 15331 15513 18505 19274 20409 22045
416,6496 8582 13996 14338 18899 19274 20327 20409 21802 22147
417,3543 6834 12456 16375 16547 17570 18947 20409 22068 22147
418,2720 7861 9105 14262 16587 19274 19767 20409 22127 22310
419,8337 12240 15331 15513 15807 16388 16587 18789 20409 22147
420,8743 12855 14212 14903 15513 15777 16582 19274 21006 21828
421,5512 8449 9786 14212 14338 15513 17363 20083 21914 21952
422,8582 9063 11293 14627 15331 15513 16388 16587 20409 22043
423,7215 14500 14602 15544 17781 20409 21802 22043 22147 22205
424,8337 8730 11217 12240 15513 16388 16582 16587 17570 20409
425,7215 9222 10374 11293 14338 14500 17570 19767 20409 22075
426,4883 11217 14262 14338 15513 16618 19274 20409 22043 22045
427,7215 8582 9105 12240 14500 14602 15331 20409 21802 22147
428,11293 14500 15960 16286 20327 20409 21802 22043 22077 22147
429,7116 8521 9105 12977 13613 16866 17570 18158 20181 20368
430,3031 8730 9734 10615 11293 13810 15513 16388 19750 20409
431,3553 7429 8743 9087 11842 14602 15513 17781 21802 22147
432,4421 5936 7831 12240 13924 16544 17570 19168 19767 22147
433,5709 8592 11217 14212 14903 17475 17570 18899 19274 21006
435,2720 7215 9105 14338 14500 16323 17204 19274 20409 22147
436,6004 8791 11293 14338 15513 16388 16544 20232 20409 22071
437,7336 7831 11293 13354 14500 16544 17781 19481 20409 22217
438,7215 8173 9901 12240 14212 15331 17316 17363 21492 22127
439,7215 9105 14100 14338 14500 16365 19840 20409 20532 22043
440,8449 8743 14212 14338 15513 16587 18296 20409 22043 22147
441,8582 10695 11217 15331 15953 16981 17570 19274 19767 20409
442,2720 7215 14212 19274 20409 21828 22043 22057 22077 22147
443,9105 9373 13601 14262 15331 15513 16582 16587 20409 21681
444,7215 9060 9105 11624 11886 14100 14645 19274 20409 22147
445,14338 14627 15042 15331 15513 16375 18557 20327 21802 22147
446,10034 13616 14338 15331 15513 15807 16358 20409 21137 22147
447,2720 3543 4906 8521 8582 8808 12298 19274 20409 20503
448,2720 6496 7215 8582 14338 17570 19274 19763 20409 22147
449,1 2 3 4 6 7 8 9 15 20
450,11293 14338 15331 16981 17570 17781 18899 19767 20409 22147
453,6758 7417 9186 14500 16323 16587 20409 22043 22077 22147
454,5182 7429 12240 13613 14262 15662 17781 18899 19274 19767
455,9060 13601 14627 15331 15513 16365 17475 18557 20327 21802
456,2720 6234 8582 9105 11624 15331 18856 20327 20409 22147
457,5936 7214 13601 14212 15042 15513 16582 18846 21802 22147
458,9063 12175 13756 15331 15513 16173 17167 20065 21492 21693
459,9063 11293 14500 14627 15513 16388 16587 18310 20327 20409
460,8582 9060 11204 14500 14627 15513 15544 17475 21802 22147
461,4438 5488 5512 8449 13601 15513 16582 21618 21801 22043
462,5630 7215 8582 9060 11293 14500 14627 20409 20532 22147
463,8582 12456 14338 14500 15953 16981 17570 19975 21628 22147
464,2720 5982 7215 14212 16587 17570 19011 20409 22077 22147
465,5182 12240 12554 12962 13924 15513 16582 19168 19767 21681
466,5182 8247 12456 16375 17570 18738 18846 19274 19767 22068
467,2720 7215 8582 14100 14338 14500 15513 20409 22043 22147
468,2720 7215 12456 14500 16375 17781 19274 20409 22068 22147
469,8337 8407 10161 12240 13128 14262 16692 17845 20409 22147
470,14964 15662 17781 17873 19186 19274 19767 20409 20439 22147
471,11293 14500 15841 16866 17316 19274 20409 20473 20532 20563
472,11842 14100 14338 16311 16544 16836 17570 19767 20409 22147
473,3374 8791 10051 12240 15331 17204 17363 17570 17632 18895
474,5630 8743 11217 14100 15513 17475 17570 19767 20409 22147
475,1 2 3 4 6 7 8 9 15 20
476,4883 14500 15513 16587 17781 18899 19767 20409 22147 22310
477,10695 11886 14262 14500 15513 16636 17164 17781 21370 22147
478,3031 8337 12977 13613 13810 14627 16388 16587 17570 21152
479,2720 14338 15513 16388 17570 19274 20368 20409 22043 22147
480,3031 8582 11175 11309 12240 13601 15331 15513 16407 21152
481,8743 14100 14338 16544 17781 19763 19767 20409 22043 22147
482,4883 14338 15020 15513 15807 16981 17570 17781 18899 22147
483,5630 12240 15331 17475 17570 18899 19767 20327 20409 22147
484,2720 7215 11624 13354 14212 18149 19274 19846 21628 22147
485,3553 9063 9734 11293 11842 13810 15513 18297 20409 21681
486,3543 7877 8582 12240 15331 17570 18856 19274 20503 22147
487,6241 8407 11544 12240 14630 16323 19645 20409 22043 22147
488,7663 8449 9786 12240 14212 14338 16388 17570 20409 22147
489,4438 8743 11293 13601 15513 16544 16582 18480 18557 21801
490,12826 13601 14500 15513 16323 18155 20254 22043 22077 22147
491,10374 11217 14262 14338 16618 17316 20409 20563 21221 22075
493,6234 8337 8808 9481 9734 12240 17570 20409 21923 22147
494,9063 11217 13996 14338 15331 15513 16388 16836 17570 20409
495,8743 9786 11842 12240 14212 14338 15513 17570 22043 22147
496,11217 11624 14100 15513 16618 19274 20409 22043 22147 22183
498,7124 8791 9222 10051 14627 16115 16981 17570 20409 22147
499,8337 9105 9961 11842 12240 15331 17204 17475 20409 22147
500,12240 14372 15513 16388 16544 17570 20192 20409 22043 22147
501,9060 11264 11304 15513 17475 19274 19767 20160 20409 20503
503,2720 3543 7215 8582 15331 15513 16375 17781 21802 22147
