user_id,item_list
107,39 55 51 313 764 467 376 73 16 573
108,32 182 94 585 689 108 147 208 1 298
109,131 745 205 1975 1 395 1147 564 1868 2447
110,82 58 428 76 755 1155 625 2416 600 983
111,59 95 536 584 35 371 648 414 220 802
112,2603 3692 365 498 105 690 264 403 871 1629
113,9 168 104 56 1391 184 372 224 1805 913
114,5 17 575 50 293 37 186 5427 582 27
115,1511 121 1220 44 2700 4 263 6374 2436 286
116,15 101 22253 19667 3594 16677 4778 11724 16983 5357
117,88 72 339 217 87 798 1927 1010 806 4894
118,7 298 85 112 4031 21 791 29 5052 603
119,102 179 1433 596 300 7 267 813 3154 1336
121,2729 1971 2886 151 3659 3134 2575 4976 6432 3586
122,28 3134 111 3659 17 40 27 1611 347 4051
123,8 33 65 73 103 16 330 424 266 663
124,346 859 1342 94 715 1198 2590 8112 3520 9878
126,766 131 617 6026 8755 7521 5585 625 79 172
127,618 40 42 828 41 624 47 39 55 50
128,42 11 50 28 814 9266 2493 36 213 999
129,585 147 533 40 31 1542 199 58 2013 14172
130,148 593 175 116 736 766 831 378 207 471
131,55 6967 939 198 159 117 1930 510 50 47
132,133 843 474 335 1754 316 4616 1101 554 1821
134,186 4 122 56 80 174 95 77 201 104
135,15 446 891 132 763 22 2 566 103 101
136,8740 9766 390 1687 8683 1425 703 11033 2303 14089
137,313 143 157 1542 1825 275 376 627 93 467
138,117 120 11 28 1670 4922 3898 50 500 413
139,31 56 58 144 170 76 769 203 258 224
140,25 4 16 95 215 44 28 597 1415 37
141,624 5 253 43 1440 385 657 126 742 57
142,94 154 264 58 40 39 202 41 871 62
143,1573 28 480 2724 1749 33 830 17 47 451
144,35 9 133 168 144 2981 318 254 3299 269
145,56 16 144 42 8 47 240 122 28 149
146,85 51 93 496 520 532 38 120 514 230
147,95 1 44 80 71 2 91 157 174 16
148,265 20 279 1817 1750 4344 669 1442 1666 7058
149,45 17 50 47 37 220 2 122 16450 19258
151,1207 936 1067 281 621 1405 716 997 2610 1448
152,85 45 80 389 886 159 320 157 66 326
153,17 27 37 42 145 136 338 111 12133 15469
154,55 58 546 1083 76 80 135 634 238 1214
156,42 451 37 760 569 136 97 6 174 691
157,17896 17907 17895 7027 6197 6725 313 17889 99 7030
158,19 1 35 33 65 95 250 157 410 103
160,2955 134 156 327 762 22 815 181 141 73
163,44 71 3259 1098 343 16 4 89 352 2077
164,4 44 2599 61 268 72 155 181 4483 243
165,3537 3476 555 3870 2841 385 3789 392 6309 2638
167,33 48 103 319 1 807 558 56 149 4
168,16 161 15 222 133 205 237 354 544 1108
171,11 13 145 28 43 98 433 136 399 1
172,40 76 102 280 212 300 425 5 979 416
173,320 2013 203 262 585 188 38 1 603 2106
174,154 298 287 11515 4031 21 1405 2513 603 1
175,390 82 8 990 61 305 4 638 827 2149
177,27 8 145 220 80 136 567 266 157 389
178,112 128 23 1232 1 56 71 248 765 4
181,1321 512 1899 2151 1932 1304 2255 1019 3602 209
182,27 28 11 42 145 363 5 37 277 730
183,16596 9741 480 4252 2751 297 3464 19084 229 3779
184,47 27 50 220 462 2131 1 42 49 37
185,901 2326 1737 22 316 292 3872 325 48 960
187,17 399 28 201 165 45 11 244 253 314
188,3537 2791 85 3407 94 808 2702 120 7145 2072
189,94 4057 1198 5332 2582 159 442 5806 211 147
191,2963 262 1172 2577 738 4953 39 2150 2827 31
192,154 1057 3372 446 5 1352 105 251 7900 73
193,2053 33 2023 123 22 196 423 494 4467 706
194,812 1159 21 131 21332 4066 109 4102 75 52
196,712 3750 509 1846 186 1966 910 401 44 155
197,242 152 430 615 467 471 938 270 873 573
198,36 511 375 857 750 161 506 1073 832 986
199,897 1704 34 392 2163 738 94 955 4868 99
200,9 50 1681 4247 9325 2989 10 15588 422 765
201,174 1 251 424 272 2644 48 73 22 660
202,101 96 59 2424 2423 40 39 1124 414 3620
203,4066 21332 8765 225 4662 215 9250 510 1822 9528
205,4 2201 22 8437 33 12243 8417 5 9944 9405
206,981 851 1568 117 500 510 120 192 229 159
207,6 94 590 1897 1931 238 72 135 264 34
208,22 837 41 39 978 45 58 17 2 662
210,433 399 261 316 474 476 292 582 350 171
211,323 214 603 1296 211 230 154 278 177 3189
212,712 1790 365 298 11 51 284 93 4110 285
215,15 1938 1210 1519 88 463 2355 133 3645 101
216,510 62 985 160 957 500 105 178 10 1020
217,35 144 258 168 184 56 240 310 803 1082
218,43 57 109 348 123 262 598 88 16 879
219,107 81 88 43 210 284 21 682 109 13
220,137 7 4252 68 12798 13878 54 422 295 112
221,883 5 294 23 71 2231 1476 352 4864 545
223,903 732 441 84 347 3372 261 4727 1848 531
225,385 250 67 781 404 1521 541 238 1053 748
226,1555 19 112 48 54 43 98 68 237 627
227,116 175 22 20 103 309 142 580 1112 378
228,189 61 74 15164 16639 19577 21939 21546 20399 12097
229,1230 36 170 2 566 1321 132 243 1899 763
230,108 1203 759 831 551 167 3612 2730 10537 3236
231,85 42 28 50 15 202 9 107 136 826
232,76 40 1578 33 102 2510 203 1825 4 19
233,96 476 2208 182 510 117 208 159 1267 9957
234,136 42 27 145 28 47 774 11 37 36
235,55 664 98 43 51 5 198 64 52 243
236,116 175 7 12877 2162 593 437 9809 8768 21357
237,8 1112 786 1028 1283 739 1219 998 4020 1441
238,80 157 174 2 4 1 33 48 45 456
239,390 89 1488 4941 3620 5 438 3162 2007 13
240,119 433 2689 399 2913 496 420 1165 3460 3533
241,687 425 4567 1027 482 2247 423 1672 4443 6124
242,4900 17628 10897 5216 13333 105 14537 17641 5821 7739
243,8 1191 25 3198 1422 2453 1481 3620 3162 20
245,1 2657 1093 93 6249 1410 172 61 157 190
246,1512 2 5039 13521 9172 19004 21637 364 10218 21141
247,56 168 382 184 310 149 325 288 843 2384
248,6 2 135 168 1245 6613 30 9 2301 1
249,39 55 6043 1922 1545 483 8407 4746 11934 81
251,33 60 929 116 4 14 1020 35 148 65
253,80 44 1636 701 2103 157 4840 740 2665 4627
254,612 329 1005 261 994 1620 33 139 1259 1069
255,2386 828 1051 92 4267 1382 250 13 73 2257
256,95 220 8 537 66 60 191 175 1428 510
257,681 170 955 80 702 174 301 2649 4126 157
258,585 1367 1722 389 4539 15 1307 10 521 159
259,5 45 328 181 621 29 191 537 8 410
260,216 80 1 52 157 8 33 155 532 63
261,16 161 15 222 133 205 237 354 544 1108
262,50 56 5 104 6 136 184 199 43 7
263,950 825 133 135 5045 139 1019 258 1464 933
264,767 36 7 1714 5180 1476 3253 101 8933 1104
265,1 173 5414 425 482 739 4567 571 423 1672
266,162 2721 1114 10642 178 1811 4127 937 2456 1354
267,158 63 15 291 10 774 2513 2 283 7
268,6551 4100 7900 325 3372 733 9843 630 16672 261
269,122 28 17 532 104 168 244 35 579 216
270,39 58 401 596 255 813 3 78 486 88
271,59 160 451 15 259 648 584 685 827 956
273,600 443 769 555 2841 385 1210 1768 2202 722
274,1100 1196 609 2186 1503 102 156 397 3959 2532
275,496 476 8332 2208 762 2057 2689 633 4334 2505
276,40 39 41 58 55 161 1326 231 457 3964
277,561 376 430 573 10 117 985 1724 500 15
278,138 51 324 120 344 10 712 510 125 1227
279,112 107 8517 548 895 88 988 4410 2641 6550
280,149 104 8834 17286 12162 35 224 6064 4094 558
281,618 40 41 1825 17 47 1108 27 39 11
282,116 66 8 80 67 278 1174 41 31 1043
283,104 35 144 31 135 240 292 40 220 9
285,789 572 571 44 203 40 39 41 2599 388
286,680 17608 1462 15 19820 440 321 17561 566 10913
287,303 1232 40 76 41 350 843 31 39 592
288,1095 52 690 44 1354 8 281 109 5440 25
289,15 390 884 82 915 101 1812 1438 305 69
290,34 449 365 4057 147 3597 262 51 4704 1092
292,146 316 171 509 1006 1883 314 48 318 35
293,19 4 103 265 174 80 115 279 1 8
294,15 36 291 790 53 1523 1234 1223 354 656
295,521 1630 1221 149 720 168 372 2449 5848 144
297,4 1008 44 1103 1137 1871 17 47 1197 2736
299,191 45 389 465 537 80 792 1067 768 754
300,296 1004 267 3092 360 1337 407 2 3942 7064
301,39 58 31 3 298 1166 36 22 43 237
302,401 596 77 148 70 33 116 174 103 44
303,16 44 25 489 2166 510 704 3 12621 9781
304,19567 469 16226 17428 18990 9264 18805 10689 12431 16266
305,29 751 117 510 159 1490 869 64 366 860
306,3325 179 734 596 29 249 252 601 1431 8451
307,207 842 5242 3453 5996 4579 60 2906 77 22
308,716 19213 4441 15279 8224 7849 1508 1543 2052 4205
309,43 29 101 133 165 13 15 98 198 357
310,16 262 2060 401 51 394 596 1496 8 4
311,716 5772 3862 352 5977 3454 9745 11003 6279 1448
312,4094 6064 8328 5044 12082 512 12929 1304 470 1321
314,35 9 382 173 482 570 224 240 373 149
315,1431 9770 401 81 29 601 51 4141 96 979
316,16 161 15 222 133 205 237 354 544 1108
317,121 286 1040 3916 15826 2139 3995 3497 14843 345
318,2967 4223 168 35 2208 3043 1267 56 184 2294
319,279 22 2736 5831 48 2130 4 1436 65 3987
320,10 44 4 315 3176 1227 196 1354 1660 5137
321,51 107 256 2641 131 379 1496 1393 29 5995
322,682 769 600 722 80 578 778 771 1872 653
323,45 7444 792 102 1024 537 880 1146 156 906
324,224 319 558 288 1417 807 240 206 310 1772
327,102 205 725 267 1725 1501 4100 19174 2953 858
328,105 490 18676 21496 10737 14742 18483 11955 8855 1307
329,19 3000 111 172 119 9573 23 3644 1766 248
330,171 254 165 314 1670 269 966 1132 2283 563
331,1660 109 1301 16163 11971 15269 3230 7629 11173 4879
332,60 148 4 175 1092 48 168 104 76 65
334,12 615 458 1111 564 2619 150 35 56 76
337,56 874 104 240 168 135 26 7275 224 2686
338,42 50 28 11 9 35 328 136 168 742
339,397 82 1100 983 1143 35 42 1107 22 236
340,1506 4775 2056 3976 816 4371 327 5841 6948 5073
341,380 949 422 744 359 56 276 307 1180 3614
342,4 9 51 26 56 600 1683 131 894 107
343,76 182 121 208 1451 498 23 324 344 88
344,94 627 262 34 681 1315 99 2129 26 4353
345,12 16 266 4 1303 405 152 150 458 1602
346,16 17 80 1 47 28 44 157 279 134
347,411 28 45 170 11 904 291 389 905 17
349,146 22 165 1209 1258 254 318 314 938 269
350,35 168 104 1286 56 11 17 310 28 410
351,438 2007 21 3095 1467 1363 63 109 5502 281
352,4855 733 29 10305 457 1090 325 2121 261 757
353,10 848 2 2468 3233 690 1863 3176 4993 18965
354,16 161 15 222 133 205 237 354 544 1108
355,41 31 55 283 490 54 137 112 183 618
356,134 33 48 1 8 410 28 1452 65 73
357,778 771 722 174 122 111 2692 578 91 253
358,7 54 283 380 68 295 359 1002 949 490
361,10307 41 40 449 133 5242 8168 618 98 342
363,117 308 5317 500 1493 321 1308 282 2034 51
364,1321 1464 1197 2807 4749 3661 1304 3302 3030 728
365,15 3439 334 660 24 183 101 1582 196 9899
366,950 647 933 1684 6 1633 106 48 110 6036
367,15 101 325 161 12967 254 133 10669 3980 13057
368,509 399 59 12 1054 433 160 405 414 1111
369,60 2501 2367 148 4292 3945 156 2748 102 4623
370,313 242 345 1691 9642 7084 16837 4 376 1494
371,929 298 1046 2148 32 107 695 4773 284 17933
373,1833 4223 234 3043 4211 6110 3220 5633 702 1970
374,1244 90 44 16 4 2428 229 112 1563 18
375,103 424 383 33 8 95 22 66 65 163
376,259 536 1001 584 956 1233 2512 4137 5269 2718
377,71 969 1596 1483 293 2236 11 47 23 50
379,15 101 851 237 21 3789 354 3240 109 196
380,6 42 28 446 17 566 891 277 763 51
381,5 886 351 82 390 121 7 571 739 264
382,326 751 45 465 264 220 389 121 2444 371
383,45 95 326 465 906 15 1024 249 1019 1197
384,95 465 220 17 19 47 28 1112 191 80
385,3037 4085 6868 22 329 116 6909 3462 3386 148
386,751 160 23 144 104 56 414 7724 184 1627
387,282 1123 2513 2615 684 547 155 1688 418 1713
388,25 52 154 88 94 99 51 1720 8 217
389,33 4 238 67 65 80 44 1 541 73
391,399 433 420 186 4 36 88 509 692 17
392,156 783 8226 15373 1757 1505 3154 532 3882 1293
393,896 496 1234 1195 1785 2288 1936 1304 35 92
394,320 17 907 344 1715 449 261 66 1960 1049
395,3602 177 3173 67 4507 250 398 4938 514 9032
398,1316 1674 1767 12 97 150 615 405 1111 458
399,1505 6 718 891 7 566 446 112 921 341
400,17 50 47 42 35 149 145 168 144 277
401,160 414 693 259 584 956 999 1916 3068 1657
402,16 161 15 222 133 205 237 354 544 1108
403,2540 911 2501 371 1871 2367 4292 2 357 1217
404,1 2 1282 17 42 174 201 71 22 23
405,29 64 1382 144 356 168 1816 576 224 214
406,540 958 102 585 907 1221 156 147 3012 11065
407,496 367 9369 1928 4 44 583 3453 1267 6
409,99 41 58 31 147 1342 98 1960 198 2109
410,187 128 254 133 171 474 1101 318 316 1006
411,886 56 9 666 927 22 4402 5 2020 2043
412,179 7839 255 13600 5378 738 2163 1940 2829 270
413,22 2087 156 1 88 3357 105 1313 205 302
414,49 59 181 445 542 439 2046 243 1228 5231
415,97 150 458 35 1602 615 405 3936 3362 873
416,1220 343 121 988 782 7 723 168 6142 56
417,94 15 88 34 207 826 87 49 105 243
418,10 101 36 848 112 2514 4123 804 201 727
419,2590 1387 2370 4465 517 613 68 15404 2163 715
420,43 4321 4870 41 4350 7847 139 60 318 146
421,3440 981 872 759 108 3280 2187 106 512 2669
422,208 344 85 596 813 298 188 1 255 8
423,119 299 252 63 9884 3543 3398 118 3392 2679
424,52 44 790 716 656 598 281 301 1448 25
425,102 7263 988 327 256 300 494 212 795 14127
426,27 28 11 50 136 37 363 2461 5 679
427,49 93 102 298 471 243 300 51 510 846
428,25 181 410 16 11292 243 52 44 4 1428
429,1619 3737 85 228 3513 3487 3726 2426 2233 5503
430,213 3126 35 56 2510 16 258 4 98 1975
431,203 154 188 43 514 323 160 1296 348 13
432,532 67 154 12843 1044 2741 1593 1460 207 4933
433,8 44 182 1632 25 1 229 7630 79 96
435,90 1128 285 1028 1244 2620 13059 808 1113 2692
436,220 96 51 1506 111 159 44 389 2569 465
437,434 33 4037 48 73 29 272 185 659 535
438,9 353 144 168 11 415 5 149 329 201
439,41 533 31 9 1578 58 2505 1267 1825 399
440,11 28 17 1611 629 50 27 42 821 1790
441,564 536 213 648 414 956 80 1494 855 898
442,96 182 344 4473 175 929 16 2 1246 4474
443,434 179 177 135 67 22 395 841 596 897
444,9 572 702 604 913 939 1897 1434 1377 1931
445,28 27 9280 47 5 42 11 3461 181 1805
446,26 1439 8036 67 453 7741 5750 826 454 3881
447,692 351 82 5134 49 1256 2781 490 95 243
448,9 780 1054 47 27 28 80 42 50 23
449,16 161 15 222 133 205 237 354 544 1108
450,52 159 117 8 425 613 44 59 25 510
453,207 202 52 1899 366 11 1464 4 596 1321
454,40 39 148 1041 77 66 175 585 2094 1331
455,27 50 188 42 37 214 262 566 446 9926
456,67 546 278 2510 743 541 590 135 669 231
457,828 1716 1179 89 706 23 1409 805 1880 243
458,34 41 349 109 596 2518 1116 264 1637 571
459,342 116 1108 160 148 259 175 1214 112 1083
460,40 1123 58 55 7 4 712 32 5872 2
461,56 824 201 161 184 146 28 564 745 318
462,1653 766 3613 321 347 2703 14593 6557 4 357
463,1125 1124 1535 50 243 47 17 71 3058 48
464,30 75 172 64 490 949 729 19421 15901 16242
465,4524 4796 27 11 42 47 5288 3246 50 32
466,8885 8437 9405 8402 13110 17237 10644 4488 170 178
467,90 1008 4 345 469 225 38 933 1760 112
468,1186 1828 1279 413 1990 58 328 2295 2558 207
469,96 29 2667 138 64 8907 43 743 546 397
470,97 1227 152 405 1095 3362 873 1719 133 150
471,48 95 3325 65 3565 73 5744 2093 2595 19
472,582 160 5 293 584 126 259 7 488 1098
473,3 7 54 137 117 38 84 68 120 472
474,238 95 702 801 26 278 228 634 250 8
475,16 161 15 222 133 205 237 354 544 1108
476,259 160 938 956 536 648 414 470 532 1225
477,11 50 203 498 155 214 93 47 17 37
478,154 188 93 433 38 15 645 582 514 55
479,177 118 250 2811 67 234 284 668 5382 934
480,23 1610 196 1334 64 131 91 2619 13 3176
481,750 857 1281 986 1185 832 970 1525 1231 1895
482,35 95 183 56 168 879 104 423 5 169
483,97 9 5765 1111 1775 405 150 5133 3362 56
484,964 14592 23 347 35 1126 4973 18866 3842 557
485,186 582 1456 388 399 261 554 5209 1334 325
486,367 2830 2897 1653 1311 2026 3453 2362 4290 327
487,250 135 226 16 1043 1174 748 404 172 75
488,43 13 97 198 1095 1448 1372 716 281 98
489,721 617 946 1346 3290 7573 11365 1463 1692 15847
490,66 272 60 116 103 862 148 141 251 175
491,790 1441 656 2448 22 142 10342 2 61 3493
493,59 259 327 1097 536 584 414 956 19370 409
494,31 40 55 72 813 846 76 33 103 1926
495,1222 3644 196 10 1695 9573 51 15 418 2369
496,26 453 199 546 743 135 4 20 235 2922
498,391 35 1775 1311 1939 4290 2897 5140 1330 410
499,27 11 15 42 28 50 5 212 101 174
500,101 36 29 2777 840 4714 169 14227 643 1284
501,19 76 45 191 3058 326 1401 65 389 1598
503,71 5 33 489 48 65 988 233 1397 3882
504,775 45 1513 511 1231 745 239 35 824 1185
505,15 36 23 154 7 161 243 41 31 202
506,16 161 15 222 133 205 237 354 544 1108
508,96 208 2575 8598 3586 147 4976 8199 159 117
509,39 76 45 117 210 326 120 621 385 17
510,60 116 175 304 132 67 238 102 378 446
511,40 39 299 4363 15 1342 3 1858 279 96
512,9 22 19 917 144 228 168 155 631 133
514,2751 952 73 10523 12030 4223 3982 3574 12936 115
515,710 1770 24 1 2605 14361 1735 4446 1593 2265
516,59 536 259 584 956 648 432 1350 1001 999
518,16 278 26 135 177 541 25 266 404 250
519,15 583 411 1990 97 1602 101 1682 152 1186
520,1442 817 1884 2671 930 1633 669 633 1208 70
521,517 15954 482 45 11095 169 470 5335 4006 4575
522,25 52 8 182 324 96 138 35 32 344
523,1143 1662 1642 1669 556 89 282 526 471 1866
524,236 82 848 4763 865 19202 805 438 1040 7
525,16 555 3145 3502 203 463 2202 101 214 2716
526,303 3648 1519 2712 2497 4288 765 5313 3645 14763
527,16 161 15 222 133 205 237 354 544 1108
528,17979 133 17966 1422 8663 103 272 424 22 72
529,571 871 1496 112 1629 535 95 1365 100 2922
530,587 28 27 42 50 662 19 1715 688 46
532,509 1846 146 5 1054 186 3805 205 321 133
533,66 304 175 25 712 1362 52 1780 4 593
535,212 17 42 927 155 50 1777 62 379 4
536,39 55 249 1100 3308 152 873 48 1847 405
537,264 871 1629 571 494 192 1672 688 166 3711
538,408 1032 170 613 347 1069 2291 1239 261 10855
539,13 301 716 177 281 598 199 1625 1343 546
540,4688 517 1062 6777 625 7899 678 14811 1213 7818
542,154 45 1513 51 40 58 3537 96 228 41
544,82 805 19 936 1290 33 1177 972 1207 1479
545,75 228 226 52 33 4 95 172 22 297
546,349 1049 55 58 15 76 101 1030 96 1177
547,93 38 160 214 44 358 901 230 1031 188
549,175 60 304 378 44 736 2446 238 309 135
550,52 44 4 15 1393 88 1123 96 33 265
551,17 28 50 11 181 2259 243 857 846 239
552,94 339 590 4472 99 176 148 60 177 304
553,41 39 182 96 60 77 32 344 25 134
554,159 533 120 1050 957 510 345 633 1375 652
555,249 15 639 1273 129 1146 928 242 2499 1
556,913 159 120 903 732 43 500 1805 1257 2803
557,1377 3 1186 152 3399 150 185 802 1602 1682
558,8896 9904 3150 5859 7598 15554 2578 13150 40 629
559,9954 1021 5949 4913 13519 19335 2814 9853 5573 2246
560,8775 102 156 18650 16870 64 15145 11190 13873 13
563,22 77 60 148 65 20 631 702 260 149
565,112 1391 939 54 4592 5284 559 916 953 218
566,16888 2098 8445 835 1581 268 5776 21123 2496 1918
567,1425 2637 1604 697 1870 3452 1796 3592 2683 1729
568,14 28 37 2562 2206 11313 4 1844 17 47
569,15 101 229 132 451 160 44 1514 271 367
570,138 324 344 66 60 116 148 175 3 173
571,749 578 830 451 33 260 1444 93 691 80
572,638 827 564 1055 451 569 1583 480 578 1589
573,8 38 278 59 93 5 584 708 981 320
574,4441 1008 3090 5044 234 6102 12640 2832 20521 6064
575,199 85 2036 1670 11653 1222 1198 1152 447 298
576,116 60 77 134 105 175 156 279 12 327
577,3228 50 47 37 17 447 192 1526 1105 285
578,735 1705 3068 4987 6336 4190 883 4033 1764 6928
579,270 571 883 739 447 1917 2875 512 2042 297
580,1046 77 66 148 265 175 134 16 4 33
581,1535 1532 50 37 17 249 42 252 1715 27
582,1555 9770 6777 1764 2660 2039 8343 2055 7818 726
583,203 214 358 1855 1978 72 232 1450 1651 2550
585,17 239 986 511 1231 1281 1185 2444 28 47
586,147 34 154 5755 367 585 1840 842 2906 7336
587,129 573 99 5585 39 31 1424 618 6825 50
588,239 25 511 159 52 43 7258 198 986 3107
590,6 236 728 547 1290 11376 245 805 12926 1029
591,27 42 28 116 11 203 405 645 603 50
594,376 7 15 292 4082 4076 161 101 354 680
595,40 55 411 291 9534 905 174 4 14620 1497
596,249 212 299 742 146 205 102 300 325 1194
597,299 1499 2488 8 3022 19 80 1737 157 52
598,532 136 112 1939 298 206 1050 2503 981 415
599,13 23 71 294 98 97 43 9 348 137
601,39 40 9 58 55 4 27 17 238 22
602,103 33 56 48 73 194 10 102 370 193
603,8 2846 52 2850 225 36 3672 2093 428 625
604,57 135 64 399 582 177 199 9 634 5081
605,694 1481 7 743 145 2453 136 1058 3667 1237
606,1573 1723 2218 2724 3709 425 620 3355 3300 2258
607,19870 21058 21624 3594 4778 5357 11236 4269 16983 6022
608,16 161 15 222 133 205 237 354 544 1108
609,590 345 5440 108 72 16827 2684 339 17327 1530
610,390 45 168 95 82 653 308 884 915 3672
611,63 22 48 141 663 103 330 390 82 305
612,13 25 17 19 27 43 198 348 48 401
613,2558 526 236 6111 5362 547 6599 8444 3681 1406
614,14522 14521 325 195 1 21 78 316 22114 3387
615,105 95 365 1616 23 5455 1 14 327 28
616,7 73 345 33 766 11349 1008 65 14476 8741
617,34 51 579 467 573 656 345 919 396 761
620,716 9943 12216 13110 1343 13127 35 12232 2853 1539
621,117 29 463 896 21 751 51 509 513 3090
622,22 521 1522 73 265 48 20 1630 1354 690
623,226 50 11 1131 47 1737 37 273 17 27
624,27 28 11 42 1391 145 1393 559 4592 287
625,8 105 512 64 43 298 25 285 356 302
626,11 17 47 19 27 145 174 1391 33 48
627,8 25 179 181 913 596 52 284 33 410
629,99 81 88 34 1428 823 669 19256 9196 3535
630,28 27 344 22 1073 5 1816 7 2517 1472
631,1122 226 21 1476 460 461 6278 29 2578 2989
632,8 238 1 278 16 214 93 271 2 203
633,60 175 148 279 135 134 52 1 579 8
634,1108 41 55 1214 76 31 1083 1 39 3854
635,1124 1715 19 1535 80 6 1947 4882 750 511
637,526 706 52 1695 58 1207 63 390 936 15
638,28 1593 2531 1206 571 831 95 3417 821 1699
639,22 42 136 47 28 37 330 11 50 141
640,8 52 371 25 3038 1217 21521 2560 5618 3
641,11 39 40 50 27 55 42 76 488 807
642,936 884 624 1051 978 582 754 556 547 1290
643,216 125 121 10 1292 1557 1 371 15732 1504
644,8 17 42 88 96 981 138 1244 71 16
645,159 117 2132 370 510 817 632 2685 500 2
