user_id,item_list
1022,1 3 20 33 25 48 44 28 56 26
1024,96 4 182 3 2 208 1 6 8 10
1026,2 3 1 8 6 9 36 51 25 20
1032,4 32 1 2 6 182 19 85 44 14
1036,3 4 1 6 41 40 39 9 8 20
1042,1 2 4 34 8 35 15 31 41 20
1050,4 3 1 55 17 9 6 76 8 14
1051,6 20 14 33 9 44 26 48 16 36
1057,40 58 55 3 2 76 4 1 6 8
1059,2 1 8 6 99 9 31 22 36 19
1062,2 4 1 6 17 11 20 48 8 9
1069,2 6 9 8 35 5 11 14 19 20
1070,2 4 1 3 8 14 15 9 16 11
1082,2 4 6 1 3 15 8 14 56 26
1083,2 4 3 1 9 55 6 35 76 66
1100,17 2 9 1 50 37 6 4 35 5
1107,2 4 1 6 9 20 8 33 22 36
1108,1 3 14 20 19 22 15 48 25 24
1110,2 3 1 35 4 10 56 6 11 582
1111,3 2 4 1 6 9 33 22 17 8
1116,4 2 1 8 3 14 25 20 19 33
1118,2 112 4 3 6 1 10 15 8 30
1123,2 1 6 8 5 9 50 19 20 10
1138,4 2 6 3 8 148 22 19 9 33
1144,2 41 40 31 4 58 39 1 55 29
1155,2 4 1 48 20 31 6 41 40 58
1175,2 3 8 6 20 138 60 19 182 22
1176,1 2 15 20 19 44 9 25 24 48
1181,35 2 3 1 168 6 4 149 184 11
1195,36 3 1 2 4 101 6 112 8 85
1198,4 2 1 6 3 44 14 16 25 19
1200,2 1 3 4 112 9 6 35 56 8
1203,2 3 6 4 1 112 30 14 8 15
1213,1 2 4 8 11 116 19 17 14 20
1250,2 1 6 20 48 19 8 9 65 14
1259,3 2 15 4 11 6 17 8 14 5
1260,1 4 2 6 15 44 16 11 9 5
1263,6 4 2 1 8 15 9 14 31 41
1266,2 4 3 14 8 56 11 19 95 20
1273,32 1 3 4 15 138 2 6 8 51
1288,39 2 32 76 1 34 6 8 15 77
1290,4 1 6 8 19 20 15 14 22 9
1299,41 40 55 2 76 4 1 9 15 6
1300,4 41 40 20 9 22 14 58 5 10
1305,2 4 1 3 11 9 19 45 28 27
1307,2 6 4 3 1 8 15 14 29 30
1308,41 31 2 3 1 58 9 76 139 6
1323,1 3 14 8 10 36 11 19 20 9
1327,2 4 1 6 15 8 3 19 26 202
1332,2 4 1 139 14 8 3 20 48 22
1334,4 2 6 3 8 36 14 35 34 10
1340,2 4 3 6 8 31 9 41 39 5
1348,2 3 1 4 6 11 30 112 122 9
1360,4 2 15 1 3 96 81 8 10 138
1363,2 1 4 27 3 14 8 9 37 20
1364,2 4 1 6 15 3 8 14 26 88
1379,2 3 4 10 6 1 15 8 26 9
1391,39 55 3 2 4 1 15 6 9 8
1418,4 1 6 8 9 20 19 14 31 41
1434,2 1 6 4 19 3 14 8 15 20
1447,4 1 3 14 22 20 8 48 103 24
1454,2 3 4 1 28 9 6 17 37 8
1464,2 1 3 19 60 14 33 22 44 74
1468,2 6 3 8 9 20 19 22 14 15
1486,2 1 6 4 11 30 15 14 112 10
1494,31 3 58 2 76 4 9 11 6 56
1496,2 4 1 6 45 8 14 9 20 11
1497,1 3 20 14 15 66 25 44 22 33
1505,6 1 3 20 8 22 19 33 9 24
1514,6 3 15 14 26 19 25 72 32 16
1516,4 2 9 15 14 16 25 11 19 5
1517,2 3 4 6 112 1 8 68 10 15
1518,35 1 4 3 6 240 5 14 11 319
1521,3 112 2 4 1 6 15 8 54 10
1526,6 2 1 4 3 36 8 59 30 19
1536,31 3 2 55 76 4 1 6 9 8
1537,4 1 6 8 3 15 14 51 20 9
1546,1 2 4 3 8 14 15 9 20 19
1568,39 4 1 6 9 8 5 33 10 22
1584,31 15 2 76 4 6 8 9 14 20
1585,2 3 17 28 4 6 41 35 31 39
1599,4 6 3 8 14 11 38 9 20 26
1603,4 2 6 1 16 3 19 20 26 15
1608,2 4 40 6 20 58 55 17 5 19
1610,4 2 6 44 16 9 14 19 15 93
1614,3 17 14 8 55 9 19 20 5 26
1621,3 4 6 1 8 15 14 10 30 54
1652,2 1 4 8 14 15 9 41 20 31
1671,2 4 3 8 14 36 11 9 51 19
1694,1 2 4 6 9 42 37 35 5 19
1702,3 2 4 112 6 8 1 10 15 30
1709,2 4 3 1 5 9 6 16 15 44
1718,44 4 2 3 1 25 6 96 15 10
1724,3 2 1 4 15 9 20 10 33 8
1735,2 4 3 8 11 20 19 15 9 24
1740,3 2 11 1 112 6 4 28 15 17
1741,2 6 1 4 3 15 8 14 51 87
1748,2 1 4 11 8 19 36 20 22 17
1755,3 9 1 4 5 6 35 8 11 19
1786,3 2 4 1 15 6 112 9 5 31
1794,2 1 4 11 6 3 8 101 14 27
1816,2 3 4 1 8 6 29 51 36 85
1837,2 39 4 58 6 17 8 76 12 19
1840,55 4 2 76 1 6 16 25 9 15
1865,1 2 4 6 3 36 8 11 85 10
1868,2 3 1 144 4 168 149 5 11 6
1870,1 4 2 8 14 3 15 85 11 44
1879,2 4 1 6 8 15 10 31 41 40
1894,2 6 4 1 8 15 30 9 20 19
1908,2 3 1 4 6 35 101 56 5 8
1918,1 6 19 3 22 33 14 44 9 26
1922,55 2 4 1 6 20 9 15 33 26
1925,9 2 1 3 4 104 6 144 168 224
1930,1 4 3 31 40 14 9 55 19 15
1939,1 8 9 33 15 77 84 26 44 45
1946,4 2 1 6 3 8 36 14 33 26
1949,41 55 3 2 4 1 6 22 9 8
1950,2 1 6 3 9 14 20 28 15 44
1969,2 4 1 6 35 3 45 56 8 12
1988,6 2 1 8 20 14 22 24 33 25
1993,2 4 1 6 3 14 8 15 26 10
2001,6 2 3 8 36 38 11 19 51 20
2005,2 3 10 1 4 6 15 9 51 81
2031,2 4 1 6 11 17 3 19 8 42
2038,2 4 1 3 6 15 51 112 8 81
2054,2 41 3 4 1 58 55 9 6 20
2106,2 1 4 6 9 28 15 14 27 35
2117,2 1 8 3 88 14 20 26 36 81
2138,1 2 4 3 6 36 9 11 19 25
2142,4 1 6 3 34 14 19 44 9 15
2144,40 39 3 4 2 55 8 1 15 6
2155,4 2 3 6 8 38 15 9 24 14
2157,4 1 3 6 8 45 10 138 22 14
2164,3 1 40 4 58 76 5 56 8 19
2178,2 4 6 1 3 112 8 15 30 11
2182,39 3 15 4 6 9 133 8 20 14
2221,2 1 3 35 42 8 14 19 22 10
2222,4 2 1 20 19 116 44 9 14 16
2226,58 55 76 2 4 1 6 9 20 15
2229,3 2 58 41 40 96 31 39 4 138
2234,3 1 6 58 55 8 20 14 56 22
2239,2 8 3 60 25 22 26 33 15 116
2255,2 6 4 1 3 8 112 15 30 11
2270,40 3 2 76 4 1 6 15 20 9
2272,2 3 112 4 6 1 15 8 30 68
2274,15 36 2 4 1 3 101 6 8 25
2276,55 3 2 9 4 1 5 6 20 56
2286,1 6 8 25 20 14 44 19 9 15
2300,4 1 17 3 6 8 5 22 19 14
2313,3 2 1 41 4 31 39 58 8 55
2320,2 1 3 8 19 20 22 45 14 26
2322,2 40 39 28 1 47 58 42 50 4
2323,4 1 2 3 8 179 14 25 88 15
2339,4 1 14 8 20 9 19 30 24 11
2358,2 4 22 20 1 48 6 3 19 141
2363,4 2 1 3 6 44 9 16 20 31
2368,4 1 3 34 94 8 14 15 20 9
2419,1 2 6 3 20 8 14 9 17 22
2428,1 3 6 99 8 15 20 88 9 51
2434,3 2 4 15 8 1 6 54 10 18
2443,2 1 6 20 8 9 11 14 26 15
2455,2 1 3 4 11 6 17 9 8 15
2461,4 6 20 8 9 22 60 14 33 48
2468,3 1 4 6 36 10 8 30 14 11
2469,3 40 39 1 58 20 6 8 22 9
2475,4 6 2 1 3 14 20 44 36 25
2480,1 4 3 28 8 27 37 47 19 56
2494,2 4 6 1 8 3 19 26 15 30
2499,2 3 8 20 14 33 19 48 56 5
2513,4 1 20 6 8 22 96 19 10 138
2525,4 19 14 22 33 48 9 44 15 84
2531,4 2 1 3 9 8 66 14 20 35
2532,2 8 6 31 41 20 9 22 33 58
2539,2 4 8 15 14 11 38 85 9 20
2540,2 6 3 8 9 19 14 33 26 77
2554,2 1 3 6 4 112 15 18 11 54
2564,2 4 1 15 6 8 26 51 88 10
2568,15 2 4 1 6 3 11 8 51 9
2582,1 2 6 4 3 8 14 15 10 25
2586,112 3 2 4 1 6 8 15 30 54
2590,4 2 1 6 8 31 40 39 14 19
2594,1 4 2 14 8 3 15 108 24 20
2601,1 3 20 22 19 48 16 25 15 26
2607,2 1 3 6 8 20 26 14 19 5
2609,2 1 6 4 3 15 112 30 8 11
2624,4 3 55 20 22 15 76 11 5 44
2628,4 2 15 6 1 3 8 14 30 51
2642,4 3 8 14 10 85 11 26 9 25
2659,2 4 3 1 6 112 21 29 43 15
2663,4 1 2 6 3 44 22 14 15 94
2673,2 8 3 14 36 19 24 20 25 9
2674,1 20 8 22 19 48 9 15 25 26
2682,15 29 2 1 3 4 6 51 81 36
2683,15 2 1 4 3 94 6 29 99 8
2685,3 2 112 4 10 15 6 1 8 82
2689,4 2 1 6 3 51 44 20 15 26
2700,2 4 8 3 1 6 15 112 44 20
2717,1 31 41 39 6 9 20 58 33 19
2735,4 8 19 41 40 22 14 39 9 45
2746,31 55 58 3 4 1 76 35 6 15
2759,4 2 1 3 20 14 19 15 22 31
2760,41 3 31 2 4 76 15 8 1 16
2784,2 4 1 3 15 8 9 20 36 22
2786,2 1 4 11 6 36 42 8 9 5
2792,2 4 6 50 3 37 19 22 5 8
2797,1 3 40 19 22 9 33 26 24 48
2798,1 8 20 22 14 9 26 31 45 41
2803,4 2 1 6 3 8 20 14 33 19
2816,2 9 1 6 28 56 4 3 50 47
2859,9 4 1 3 19 20 22 14 8 33
2869,39 20 8 9 45 14 15 26 10 5
2876,4 2 1 6 9 8 14 19 35 20
2882,1 6 2 8 3 14 36 26 38 20
2910,2 4 11 1 3 6 112 17 33 22
2912,3 31 1 6 8 22 34 9 11 19
2917,4 6 8 3 14 20 15 51 9 25
2925,2 4 1 6 11 5 9 8 19 20
2933,1 34 3 2 4 94 8 99 6 15
2942,41 2 1 4 11 6 9 15 5 35
2958,9 2 3 1 35 23 4 10 11 56
2960,2 1 4 3 10 6 15 8 5 80
2966,2 9 4 1 35 6 8 104 14 11
2973,4 6 2 3 8 9 14 20 24 19
2977,41 40 3 58 55 4 1 76 20 6
2992,2 3 4 1 15 35 8 6 85 5
2994,2 1 4 40 39 6 58 9 5 28
3005,4 2 6 3 8 138 15 182 14 20
3010,2 6 20 19 22 9 44 48 24 74
3015,1 3 8 9 41 14 40 20 39 19
3016,2 6 3 8 11 20 14 22 33 27
3018,58 2 1 4 6 77 20 116 22 8
3019,2 4 1 22 6 9 8 26 80 14
3054,3 31 41 39 4 2 55 15 1 6
3058,4 2 6 3 8 9 15 38 24 14
3063,3 19 20 22 14 24 48 26 45 11
3075,2 3 19 20 9 36 32 25 28 26
3086,41 4 3 6 76 8 19 9 14 65
3107,4 2 1 8 14 25 31 40 39 15
3114,8 20 3 19 73 45 80 26 17 16
3115,40 4 58 1 6 76 9 20 16 19
3141,4 3 8 6 9 22 19 20 11 33
3144,4 1 6 3 20 14 33 44 9 80
3151,4 2 1 3 6 15 25 20 19 11
3164,17 11 2 1 47 4 9 19 37 6
3165,2 4 1 3 6 15 18 8 9 30
3185,4 1 3 6 15 8 19 20 9 14
3186,15 2 8 3 4 1 25 36 6 10
3196,2 76 1 4 6 9 10 101 8 11
3199,1 2 3 6 44 20 15 16 19 9
3209,262 3 15 4 2 8 36 88 6 1
3211,2 4 3 15 112 6 8 36 1 10
3238,2 1 8 3 19 20 9 25 35 15
3239,6 8 9 32 14 20 15 35 22 19
3258,3 4 2 1 112 6 8 15 10 30
3269,2 1 6 8 19 22 60 33 116 14
3278,2 3 5 10 11 1 35 4 6 15
3283,4 2 1 3 8 14 15 20 22 48
3284,4 2 3 8 14 20 38 22 33 80
3289,3 2 39 1 55 34 9 76 15 8
3292,4 2 1 3 6 19 25 52 20 14
3304,4 6 39 9 22 24 25 44 26 11
3315,4 2 20 14 19 25 22 9 66 15
3320,2 1 4 56 6 5 8 15 144 10
3323,36 1 3 2 4 6 8 161 112 34
3330,2 3 6 4 1 15 8 14 10 112
3332,1 4 3 8 15 19 14 20 48 9
3342,1 6 19 8 3 60 66 9 74 80
3349,2 4 1 8 3 6 95 11 22 20
3368,1 9 6 3 27 19 42 37 5 20
3369,32 3 182 4 2 1 60 324 36 6
3382,3 2 4 1 6 8 51 10 9 20
3388,1 4 17 3 50 27 9 8 42 19
3393,94 99 3 2 4 8 15 1 6 36
3398,2 1 4 9 11 6 15 17 25 10
3411,4 1 6 3 14 22 11 17 9 45
3425,2 4 1 3 8 9 11 14 20 17
3426,2 4 1 3 6 8 19 22 14 11
3427,2 3 41 31 39 6 8 76 20 15
3429,2 1 4 9 6 5 8 31 41 15
3463,4 8 19 14 9 36 25 48 32 45
3464,1 6 20 15 14 33 66 48 11 17
3466,4 6 3 14 36 88 20 19 9 44
3472,15 2 3 1 4 6 10 29 9 8
3488,35 9 56 104 2 144 4 45 3 184
3510,4 6 3 8 15 14 19 9 33 11
3524,3 112 2 1 4 6 68 15 8 30
3526,2 4 1 3 8 56 15 6 88 5
3592,4 2 19 3 20 45 24 16 9 65
3596,40 58 3 76 4 1 6 9 20 14
3604,4 2 1 3 6 8 17 9 11 15
3608,2 4 1 6 3 33 48 14 8 19
3626,39 2 3 76 6 11 9 17 10 28
3662,4 3 6 94 44 14 19 20 99 9
3667,15 4 2 6 3 8 51 14 26 88
3673,1 9 6 20 8 22 14 48 15 5
3674,1 3 15 14 20 44 16 19 9 34
3676,1 154 2 6 4 15 3 8 131 87
3683,2 3 8 19 20 15 9 24 22 25
3690,4 3 36 2 1 88 51 6 8 29
3693,1 2 8 4 6 3 25 44 52 15
3699,40 6 8 14 76 15 9 20 19 22
3723,4 2 6 1 3 8 5 9 14 15
3737,4 2 34 6 15 8 99 9 14 25
3753,2 1 3 6 8 5 11 10 34 14
3754,4 1 20 33 22 14 8 9 19 48
3796,2 3 5 4 1 15 6 112 8 32
3818,1 3 6 8 35 20 14 5 22 17
3825,6 2 38 4 14 3 85 15 203 8
3826,3 15 19 20 56 11 26 25 22 24
3827,2 1 3 48 8 6 138 31 73 14
3832,4 2 3 15 1 6 8 51 36 88
3835,4 1 6 8 19 44 15 22 25 9
3839,1 2 20 34 15 32 19 33 14 9
3846,1 2 15 6 3 8 14 9 87 26
3851,4 2 3 6 31 41 22 40 39 14
3859,4 44 2 1 3 6 16 112 15 19
3868,2 1 4 3 14 8 15 30 112 54
3883,2 4 1 3 8 20 15 9 11 19
3885,2 41 40 8 9 55 20 14 15 19
3887,2 4 6 1 9 35 14 8 41 15
3900,1 6 3 33 22 15 48 44 26 9
3903,112 3 2 4 1 6 8 15 30 54
3905,2 1 3 34 6 15 4 11 129 14
3906,3 31 4 1 8 6 76 36 20 25
3919,1 2 4 6 3 11 36 14 9 8
3923,2 4 14 3 8 17 38 9 30 24
3942,40 1 55 4 6 76 35 11 5 10
3958,40 2 58 4 3 1 76 33 6 48
3995,4 1 3 6 9 33 14 25 65 31
4004,11 17 2 47 27 3 1 42 4 6
4026,4 2 6 3 44 20 15 14 19 11
4038,4 2 3 35 1 8 20 33 6 48
4044,2 1 28 4 27 14 9 19 8 5
4045,1 2 8 20 19 25 22 33 9 26
4061,2 3 1 15 18 4 6 8 9 30
4062,2 1 4 3 14 8 30 15 112 54
4069,2 6 8 19 33 15 31 14 48 40
4078,2 4 6 1 15 3 112 8 36 90
4079,2 4 3 6 8 14 17 19 22 28
4087,4 2 1 6 8 19 3 20 14 48
4096,6 3 8 20 19 14 48 65 44 26
4120,4 2 3 1 8 14 15 30 25 11
4125,2 1 27 3 4 6 9 40 31 39
4127,2 3 4 112 8 1 6 15 10 9
4151,1 31 8 58 55 20 33 14 22 9
4175,3 2 112 10 4 15 6 1 8 18
4181,11 4 28 6 3 5 9 50 19 14
4194,41 39 2 55 4 1 36 8 6 10
4205,2 6 55 9 33 36 19 14 48 26
4216,4 2 1 9 35 6 3 17 14 28
4229,4 2 3 6 32 99 15 19 20 44
4233,2 3 10 15 4 1 51 87 85 112
4236,6 4 2 3 14 8 38 15 24 9
4254,2 6 1 4 11 3 8 14 15 112
4299,3 2 4 6 1 8 15 112 16 31
4310,1 6 8 20 14 5 22 15 17 35
4351,4 6 40 8 20 22 35 19 33 26
4352,4 2 1 3 8 6 26 15 10 25
4354,3 20 19 14 55 22 9 11 66 76
4355,11 2 94 6 17 1 4 50 27 3
4362,41 40 2 39 3 9 4 1 76 165
4363,4 1 8 20 19 35 22 33 26 48
4399,8 2 4 1 6 16 15 25 112 10
4405,2 4 1 39 9 6 58 55 8 20
4407,2 8 3 1 6 9 20 19 15 35
4421,4 76 6 8 20 9 15 19 33 22
4425,1 2 6 3 44 20 25 14 19 15
4436,1 8 3 15 32 14 20 19 25 9
4439,2 1 11 9 3 4 28 42 47 35
4444,2 1 3 4 6 35 11 56 8 17
4449,6 4 1 3 14 8 20 342 19 9
4451,2 1 3 8 6 9 29 20 25 19
4461,20 19 14 138 9 15 11 41 31 22
4465,2 4 1 8 6 25 10 15 9 33
4483,9 11 17 2 1 47 3 4 5 6
4489,2 4 1 3 36 8 16 45 101 14
4494,4 1 2 3 6 9 15 14 16 19
4514,2 6 4 1 3 8 112 11 9 30
4529,4 2 8 6 20 22 33 14 9 25
4531,2 4 3 8 14 15 22 19 20 9
4540,2 11 6 17 1 4 28 27 42 3
4547,3 15 112 2 36 4 1 6 8 30
4554,2 6 15 1 51 3 4 14 10 26
4572,2 6 3 8 14 15 26 9 19 88
4585,15 3 2 4 1 6 101 8 112 14
4589,4 1 3 6 15 39 40 9 58 17
4598,4 2 6 3 8 38 24 15 9 14
4599,3 4 2 1 44 6 15 16 5 32
4604,4 1 6 8 3 20 33 9 48 15
4608,1 8 15 99 9 20 19 16 36 10
4622,4 1 3 5 6 33 20 19 35 8
4630,3 112 2 1 4 6 8 15 5 30
4645,2 3 4 1 41 31 6 39 5 58
4653,2 11 4 1 6 3 17 9 8 18
4666,4 2 6 1 45 8 3 20 220 22
4673,4 3 2 1 8 6 15 112 30 9
4679,6 4 2 3 44 38 19 15 24 25
4682,41 40 3 31 39 15 2 4 1 6
4691,8 2 4 1 3 9 6 10 51 15
4693,2 4 6 8 1 14 3 25 44 20
4696,2 4 1 8 3 16 14 24 19 33
4697,2 1 4 3 14 8 11 15 30 24
4711,2 3 6 8 96 15 20 9 19 14
4712,2 1 3 8 6 15 9 20 19 154
4721,1 4 2 6 36 3 44 14 38 19
4722,1 3 4 2 36 8 10 6 9 96
4726,1 4 8 9 20 19 11 30 15 25
4727,2 3 112 4 54 6 1 15 30 8
4729,2 15 3 1 4 8 6 9 5 64
4752,4 1 2 3 36 14 44 19 9 16
4754,4 2 20 15 9 66 58 60 33 14
4765,4 1 3 6 8 20 19 35 22 11
4774,6 35 8 19 22 11 14 31 10 41
4782,1 4 2 6 15 8 14 51 34 36
4815,2 4 3 36 6 8 1 45 19 101
4843,3 2 20 6 60 19 22 33 16 15
4849,4 2 6 3 22 8 19 33 41 40
4874,3 252 299 2 4 1 112 129 6 32
4879,1 2 3 6 8 20 15 14 19 22
4884,17 4 11 3 28 14 8 9 50 5
4896,4 1 6 3 44 20 19 16 14 9
4902,2 3 4 6 1 8 15 14 49 25
4907,8 2 1 6 3 20 19 25 16 26
4916,4 6 3 8 14 15 20 9 19 22
4936,6 4 27 3 47 14 42 8 15 9
4948,6 2 3 20 14 22 44 24 26 15
4958,3 2 4 1 15 6 8 5 16 112
4960,41 3 1 4 6 8 14 87 9 21
4965,2 3 1 4 40 41 35 31 39 5
4968,112 3 2 4 1 6 8 15 30 54
4976,2 1 3 8 15 14 20 19 35 26
4979,2 6 3 11 17 22 20 28 15 25
4984,2 4 1 3 14 8 15 24 20 41
4986,2 4 6 11 8 76 5 10 28 42
4990,1 3 8 20 14 19 24 9 33 22
4997,2 1 129 3 8 15 6 25 34 51
5000,4 2 3 1 6 112 8 26 15 9
5001,2 36 11 3 1 4 6 10 89 5
5010,40 2 3 55 6 76 8 35 20 15
5033,2 3 4 1 764 119 6 8 9 15
5043,4 1 3 6 20 44 14 9 16 26
5048,94 2 99 15 4 3 1 6 8 36
5051,3 1 9 4 6 14 8 30 59 15
5059,2 6 4 8 36 14 9 24 31 19
5064,112 3 2 4 1 6 8 15 30 54
5076,1 3 14 8 28 19 27 35 22 5
5091,17 1 2 6 50 47 85 37 4 3
5103,2 4 41 40 58 6 19 22 20 5
5107,2 1 4 3 8 11 132 15 19 24
5112,2 19 11 14 33 9 48 17 24 26
5129,2 17 1 3 27 4 47 37 50 6
5133,31 3 1 4 5 104 20 11 14 8
5162,40 4 2 1 6 8 15 20 34 9
5167,6 4 1 8 2 3 34 14 161 10
5169,4 2 33 1 3 9 20 6 19 65
5187,4 6 8 22 3 33 66 60 48 80
5191,39 3 1 58 6 9 76 8 20 19
5200,2 3 1 6 9 4 35 11 14 15
5204,2 4 3 1 5 35 6 8 10 11
5215,3 2 1 6 4 8 18 30 54 112
5235,4 3 8 15 20 35 41 11 26 31
5242,1 31 40 39 4 6 76 9 8 14
5268,4 6 2 3 8 15 1 112 18 54
5274,2 8 15 14 19 60 22 9 16 24
5284,4 2 1 3 22 8 6 19 9 48
5330,2 4 3 1 15 6 8 14 9 30
5334,208 3 2 1 15 4 10 6 5 37
5339,1 2 8 20 6 3 33 19 67 14
5340,1 2 8 3 20 94 22 15 26 9
5348,15 3 2 1 21 4 6 8 10 36
5350,1 2 11 17 4 6 28 15 5 50
5366,2 4 1 17 6 8 9 47 19 15
5374,3 2 112 4 1 34 6 15 30 94
5387,4 31 39 6 9 15 76 8 20 19
5390,2 1 8 58 9 14 48 60 15 24
5391,40 2 58 1 4 76 9 6 11 15
5397,58 3 2 1 4 6 16 20 10 35
5398,4 2 1 6 3 44 14 20 19 16
5399,2 1 5 17 8 15 25 19 30 42
5405,2 3 112 4 54 6 1 15 30 8
5420,1 2 15 6 4 8 14 35 11 34
5441,4 1 3 6 20 8 9 22 33 14
5447,2 3 4 76 1 6 20 9 8 15
5472,15 1 2 3 36 154 4 8 6 160
5490,2 1 8 3 6 20 14 36 9 44
5493,2 3 6 19 22 14 44 48 9 24
5510,15 3 2 1 4 10 8 6 9 18
5520,4 41 39 9 1 55 58 6 20 8
5536,2 4 1 6 15 31 41 40 8 39
5552,2 1 9 3 8 6 56 20 15 96
5558,15 2 4 3 1 6 51 36 8 10
5559,112 3 2 4 1 6 8 15 30 54
5560,8 3 96 2 1 15 182 6 20 10
5562,2 15 3 4 6 11 8 5 9 14
5568,112 3 2 4 1 6 8 15 30 54
5586,112 2 3 4 15 6 8 1 36 26
5589,15 4 2 3 6 8 9 94 14 99
5590,2 1 6 3 66 15 20 94 44 26
5599,4 2 1 3 44 15 14 16 19 35
5602,2 4 3 6 112 8 1 15 14 10
5615,1 2 15 4 6 8 36 38 18 10
5620,15 6 1 2 4 8 3 14 18 101
5621,3 2 4 1 8 6 15 68 10 30
